OrderID,OrderDate,ProductName,Category,Region,Quantity,Price,Revenue
ORD001394,2023-04-24,DeltaCharger,Accessories,East,1.0,264.69,264.69
ORD001395,2023-12-20,OmegaChair,Furniture,South,2.0,175.13,350.26
ORD001396,2023-01-20,ThetaPen,Office Supplies,East,3.0,416.15,1248.45
ORD001397,2023-03-12,OmegaChair,Furniture,East,10.0,221.13,2211.3
ORD001398,2023-05-08,DeltaCharger,Accessories,East,5.0,131.87,659.35
ORD001399,2023-02-17,KappaMug,Home,West,10.0,312.4,3124.0
ORD001400,2023-04-22,BetaLaptop,Electronics,East,8.0,356.32,2850.56
ORD001401,2023-03-30,ThetaPen,Office Supplies,North,10.0,91.85,918.5
ORD001402,2023-11-25,OmegaChair,Furniture,North,10.0,92.13,921.3
ORD001403,2023-07-15,BetaLaptop,Electronics,North,6.0,27.97,167.82
ORD001404,2023-06-28,ZetaNotebook,Office Supplies,West,2.0,370.84,741.68
ORD001405,2023-04-27,KappaMug,Home,North,7.0,335.26,2346.82
ORD001406,2023-01-28,OmegaChair,Furniture,North,6.0,242.57,1455.42
ORD001407,2023-10-04,KappaMug,Home,South,6.0,423.64,2541.84
ORD001408,2023-09-15,DeltaCharger,Accessories,South,1.0,404.78,404.78
ORD001409,2023-12-11,ZetaNotebook,Office Supplies,West,10.0,296.82,2968.2
ORD001410,2023-10-22,IotaLamp,Home,North,4.0,435.45,1741.8
ORD001411,2023-08-10,OmegaChair,Furniture,West,3.0,110.86,332.58
ORD001412,2023-03-09,SigmaDesk,Furniture,North,8.0,64.84,518.72
ORD001413,2023-10-20,AlphaPhone,Electronics,West,5.0,142.18,710.9
ORD001414,2023-02-13,ZetaNotebook,Office Supplies,West,3.0,37.97,113.91
ORD001415,2023-03-11,ThetaPen,Office Supplies,South,8.0,270.27,2162.16
ORD001416,2023-07-22,KappaMug,Home,South,9.0,468.94,4220.46
ORD001417,2023-11-12,IotaLamp,Home,South,4.0,29.28,117.12
ORD001418,2023-02-06,OmegaChair,Furniture,West,6.0,69.83,418.98
ORD001419,2023-12-17,KappaMug,Home,North,2.0,231.58,463.16
ORD001420,2023-12-10,ZetaNotebook,Office Supplies,West,6.0,467.6,2805.6
ORD001421,2023-06-28,DeltaCharger,Accessories,East,6.0,164.92,989.52
ORD001422,2023-11-01,AlphaPhone,Electronics,East,3.0,258.55,775.65
ORD001423,2023-06-29,KappaMug,Home,West,10.0,30.37,303.7
ORD001424,2023-03-16,ThetaPen,Office Supplies,North,4.0,82.69,330.76
ORD001425,2023-04-13,SigmaDesk,Furniture,South,2.0,493.45,986.9
ORD001426,2023-02-27,AlphaPhone,Electronics,South,10.0,482.91,4829.1
ORD001427,2023-03-17,OmegaChair,Furniture,North,6.0,12.42,74.52
ORD001428,2023-12-22,BetaLaptop,Electronics,East,8.0,476.39,3811.12
ORD001429,2023-08-30,AlphaPhone,Electronics,East,4.0,323.17,1292.68
ORD001430,2023-10-03,DeltaCharger,Accessories,South,9.0,435.28,3917.52
ORD001431,2023-09-25,OmegaChair,Furniture,West,10.0,232.82,2328.2
ORD001432,2023-03-14,AlphaPhone,Electronics,West,10.0,262.64,2626.4
ORD001433,2023-12-06,IotaLamp,Home,North,5.0,249.53,1247.65
ORD001434,2023-03-29,AlphaPhone,Electronics,East,4.0,336.76,1347.04
ORD001435,2023-12-23,KappaMug,Home,East,1.0,78.43,78.43
ORD001436,2023-08-27,AlphaPhone,Electronics,North,7.0,24.69,172.83
ORD001437,2023-12-05,OmegaChair,Furniture,East,2.0,160.89,321.78
ORD001438,2023-01-10,OmegaChair,Furniture,West,4.0,355.29,1421.16
ORD001439,2023-07-14,IotaLamp,Home,North,6.0,108.91,653.46
ORD001440,2023-09-06,KappaMug,Home,North,3.0,339.98,1019.94
ORD001441,2023-04-12,IotaLamp,Home,West,9.0,485.26,4367.34
ORD001442,2023-12-31,AlphaPhone,Electronics,North,4.0,56.01,224.04
ORD001443,2023-09-29,OmegaChair,Furniture,East,8.0,339.58,2716.64
ORD001444,2023-07-21,GammaHeadset,Accessories,North,6.0,227.44,1364.64
ORD001445,2023-12-17,SigmaDesk,Furniture,East,5.0,435.39,2176.95
ORD001446,2023-05-01,IotaLamp,Home,East,1.0,96.8,96.8
ORD001447,2023-11-17,OmegaChair,Furniture,West,1.0,349.39,349.39
ORD001448,2023-10-12,OmegaChair,Furniture,South,3.0,420.68,1262.04
ORD001449,2023-06-24,ZetaNotebook,Office Supplies,South,2.0,472.86,945.72
ORD001450,2023-07-15,IotaLamp,Home,South,7.0,344.79,2413.53
ORD001451,2023-05-04,KappaMug,Home,South,7.0,253.62,1775.34
ORD001452,2023-06-09,KappaMug,Home,East,8.0,312.75,2502.0
ORD001453,2023-10-05,GammaHeadset,Accessories,South,3.0,435.76,1307.28
ORD001454,2023-10-25,IotaLamp,Home,South,3.0,289.6,868.8
ORD001455,2023-06-08,IotaLamp,Home,South,7.0,24.89,174.23
ORD001456,2023-03-16,KappaMug,Home,South,6.0,466.16,2796.96
ORD001457,2023-02-04,IotaLamp,Home,North,3.0,347.87,1043.61
ORD001458,2023-06-12,GammaHeadset,Accessories,North,6.0,341.49,2048.94
ORD001459,2023-07-31,ZetaNotebook,Office Supplies,East,8.0,115.68,925.44
ORD001460,2023-11-23,OmegaChair,Furniture,South,4.0,332.85,1331.4
ORD001461,2023-02-24,GammaHeadset,Accessories,South,1.0,202.99,202.99
ORD001462,2023-11-10,KappaMug,Home,East,10.0,329.1,3291.0
ORD001463,2023-10-18,KappaMug,Home,South,10.0,62.23,622.3
ORD001464,2023-04-29,DeltaCharger,Accessories,North,6.0,332.34,1994.04
ORD001465,2023-02-10,ThetaPen,Office Supplies,South,9.0,499.71,4497.39
ORD001466,2023-11-06,ThetaPen,Office Supplies,East,3.0,33.62,100.86
ORD001467,2023-07-18,ThetaPen,Office Supplies,West,3.0,488.82,1466.46
ORD001468,2023-03-25,DeltaCharger,Accessories,South,1.0,209.38,209.38
ORD001469,2023-07-29,AlphaPhone,Electronics,East,7.0,436.67,3056.69
ORD001470,2023-04-24,DeltaCharger,Accessories,South,2.0,393.37,786.74
ORD001471,2023-04-01,ThetaPen,Office Supplies,West,6.0,287.84,1727.04
ORD001472,2023-08-23,DeltaCharger,Accessories,West,7.0,371.84,2602.88
ORD001473,2023-01-22,KappaMug,Home,West,6.0,440.47,2642.82
ORD001474,2023-07-21,KappaMug,Home,North,9.0,208.03,1872.27
ORD001475,2023-02-25,ThetaPen,Office Supplies,West,1.0,170.25,170.25
ORD001476,2023-05-06,IotaLamp,Home,West,1.0,337.12,337.12
ORD001477,2023-10-13,ZetaNotebook,Office Supplies,North,4.0,405.84,1623.36
ORD001478,2023-05-30,ThetaPen,Office Supplies,West,5.0,383.52,1917.6
ORD001479,2023-05-27,ThetaPen,Office Supplies,South,7.0,400.93,2806.51
ORD001480,2023-05-31,KappaMug,Home,North,9.0,223.44,2010.96
ORD001481,2023-03-14,ThetaPen,Office Supplies,West,2.0,410.74,821.48
ORD001482,2023-09-14,BetaLaptop,Electronics,South,10.0,68.9,689.0
ORD001483,2023-12-23,IotaLamp,Home,South,7.0,276.8,1937.6
ORD001484,2023-07-31,SigmaDesk,Furniture,West,1.0,12.82,12.82
ORD001485,2023-04-02,ThetaPen,Office Supplies,South,8.0,169.05,1352.4
ORD001486,2023-02-16,OmegaChair,Furniture,East,3.0,189.57,568.71
ORD001487,2023-03-05,BetaLaptop,Electronics,North,8.0,204.12,1632.96
ORD001488,2023-11-21,SigmaDesk,Furniture,North,9.0,350.78,3157.02
ORD001489,2023-12-29,ZetaNotebook,Office Supplies,South,7.0,200.39,1402.73
ORD001490,2023-10-09,ZetaNotebook,Office Supplies,North,3.0,229.86,689.58
ORD001491,2023-06-21,KappaMug,Home,South,3.0,126.4,379.2
ORD001492,2023-03-16,GammaHeadset,Accessories,North,7.0,192.89,1350.23
ORD001493,2023-06-07,OmegaChair,Furniture,West,5.0,121.36,606.8
ORD001494,2023-11-17,GammaHeadset,Accessories,North,3.0,45.87,137.61
ORD001495,2023-04-14,AlphaPhone,Electronics,East,1.0,305.69,305.69
ORD001496,2023-08-23,ThetaPen,Office Supplies,West,9.0,337.42,3036.78
ORD001497,2023-01-03,KappaMug,Home,West,4.0,313.55,1254.2
ORD001498,2023-04-22,KappaMug,Home,West,8.0,237.11,1896.88
ORD001499,2023-07-29,ThetaPen,Office Supplies,North,10.0,196.1,1961.0
ORD001500,2023-11-04,AlphaPhone,Electronics,South,9.0,433.03,3897.27
ORD001482,2023-09-14,BetaLaptop,Electronics,South,10.0,68.9,689.0
ORD001116,2023-11-13,IotaLamp,Home,West,9.0,294.24,2648.16
ORD001067,2023-08-20,BetaLaptop,Electronics,North,4.0,127.0,508.0
