LeadID,Date,MarketingChannel,Impressions,Clicks,LeadsGenerated,Conversions,Revenue
505,2023-07-15,Email,7075,3632,824,238,186830
506,2023-12-08,Google Ads,4314,1097,460,48,37632
507,2023-07-07,Organic,5563,1388,1177,1065,678405
508,2023-09-17,Organic,8486,8092,4513,3180,2658480
509,2023-09-10,Facebook,9712,1627,1377,1071,109242
510,2023-06-23,Email,7318,4863,1163,49,21217
511,2023-10-31,Email,6156,2149,726,199,59302
512,2023-09-11,Google Ads,2364,2148,1237,718,323100
513,2023-10-14,Facebook,4272,3827,3224,1496,1383800
514,2023-07-31,Facebook,5265,804,761,196,21168
515,2023-09-12,LinkedIn,6057,1067,49,38,8208
516,2023-09-22,Organic,4179,1060,797,86,70348
517,2023-06-28,Google Ads,1674,853,601,596,474416
518,2023-05-04,Facebook,9814,5589,2055,828,620172
519,2023-01-19,Email,1042,909,761,450,365850
520,2023-01-16,Google Ads,5749,2576,1693,118,95698
521,2023-06-21,Email,4837,2720,850,94,11280
522,2023-01-08,Organic,9393,4357,1888,997,892315
523,2023-06-20,Facebook,8053,1676,189,135,101655
524,2023-01-05,LinkedIn,4093,266,241,211,115628
525,2023-02-17,LinkedIn,2439,2222,1422,600,455400
526,2023-04-22,Google Ads,1099,342,185,156,68796
527,2023-07-29,LinkedIn,6749,1977,688,82,60270
528,2023-08-24,Facebook,1152,508,476,147,117453
529,2023-11-14,Facebook,1402,643,547,272,52768
530,2023-07-05,Organic,3496,1579,658,303,83022
531,2023-12-27,Email,7239,5221,4709,1718,386550
532,2023-10-21,Email,3398,1531,292,203,86478
533,2023-07-12,LinkedIn,9326,725,307,295,159005
534,2023-09-15,Google Ads,8063,7979,7086,2656,642752
535,2023-10-14,LinkedIn,5680,4521,3687,3356,2402896
536,2023-11-29,Organic,6042,2152,349,293,75887
537,2023-11-19,Google Ads,5264,1020,15,8,2232
538,2023-12-21,Email,1367,1132,1059,395,127980
539,2023-07-24,Google Ads,9403,5582,5142,4522,2310742
540,2023-05-08,LinkedIn,4836,127,72,28,23520
541,2023-10-04,LinkedIn,8829,3615,2434,1258,1178746
542,2023-10-02,LinkedIn,4492,4322,557,108,11988
543,2023-12-28,Google Ads,4620,3050,737,466,136538
544,2023-03-08,Email,2472,137,92,19,12882
545,2023-08-11,Facebook,9162,2272,1916,1787,802363
546,2023-09-02,LinkedIn,5572,1267,212,148,53872
547,2023-02-25,Organic,1953,1527,586,568,105080
548,2023-07-02,Google Ads,4003,3773,3699,1335,532665
549,2023-11-18,Organic,1343,433,53,48,46752
550,2023-01-21,LinkedIn,5858,2197,1452,991,552978
551,2023-08-14,LinkedIn,8160,975,290,201,82209
552,2023-02-14,Organic,7076,3617,2285,15,7875
553,2023-08-31,Facebook,1067,999,933,490,58310
554,2023-10-04,Email,2321,1737,785,684,238716
555,2023-05-30,Organic,1208,215,124,8,6496
556,2023-06-10,LinkedIn,1124,676,96,60,28740
557,2023-03-18,Organic,8245,2479,2125,1275,159375
558,2023-05-11,Organic,5201,4376,2602,163,123717
559,2023-05-21,Organic,4624,3116,1250,42,31542
560,2023-01-18,Google Ads,3077,107,54,38,31274
561,2023-11-19,Facebook,3175,2047,1196,263,123347
562,2023-05-18,Facebook,6505,3294,951,454,78088
563,2023-03-31,Organic,1905,1145,1027,434,386260
564,2023-07-04,Google Ads,1141,136,19,17,8075
565,2023-09-06,Facebook,8299,7063,1138,851,753135
566,2023-03-13,Organic,5018,2577,2215,346,69892
567,2023-06-23,Organic,4648,704,669,342,95418
568,2023-06-09,Email,3008,2180,1846,693,103950
569,2023-06-16,LinkedIn,4829,3139,1677,1645,662935
570,2023-04-18,LinkedIn,1180,192,17,6,1980
571,2023-02-09,Organic,1704,1305,1238,403,122915
572,2023-07-13,Email,9816,2651,2133,1736,519064
573,2023-01-06,LinkedIn,8755,1837,821,791,677887
574,2023-08-28,Google Ads,9208,6470,3770,3331,502981
575,2023-05-26,Organic,7133,1696,971,314,260306
576,2023-03-15,Google Ads,6036,3144,562,15,14370
577,2023-09-13,Organic,2328,932,821,508,186436
578,2023-09-05,Facebook,5766,2293,607,187,60775
579,2023-06-01,LinkedIn,8917,3237,222,65,8255
580,2023-09-04,Email,5066,315,299,234,47970
581,2023-08-21,Organic,3082,1183,1168,18,3330
582,2023-11-17,Google Ads,6250,3252,2236,1501,774516
583,2023-07-12,Email,9112,8528,357,55,39050
584,2023-11-12,Organic,1256,443,270,198,138204
585,2023-04-05,LinkedIn,9180,2342,1571,856,569240
586,2023-04-07,LinkedIn,2880,1146,572,220,58520
587,2023-11-27,Email,7143,5018,2337,739,80551
588,2023-09-05,Google Ads,1189,272,36,22,4422
589,2023-08-11,LinkedIn,1310,392,41,4,3040
590,2023-09-04,Organic,2352,2106,1108,177,125670
591,2023-07-07,Facebook,6974,3360,3012,1759,235706
592,2023-10-28,LinkedIn,5520,470,270,95,83410
593,2023-01-08,Google Ads,4363,2124,131,109,73466
594,2023-11-19,LinkedIn,7900,6752,5706,1007,707921
595,2023-11-17,Facebook,7819,6244,3205,1959,1216539
596,2023-06-18,Organic,3449,249,229,176,44704
597,2023-01-19,Email,3902,1991,1464,692,206216
598,2023-11-08,Email,7474,4881,2289,1795,1281630
599,2023-12-24,Facebook,3098,1151,946,568,347616
600,2023-02-23,Facebook,7525,4477,3221,2472,271920
601,2023-01-18,Google Ads,6306,2733,1228,1087,765248
602,2023-09-11,LinkedIn,8618,4192,1373,582,440574
603,2023-04-15,LinkedIn,3460,2245,1257,749,399966
604,2023-06-23,Google Ads,6063,3461,3385,552,271584
605,2023-07-07,Organic,6100,2696,2679,682,465806
606,2023-07-22,Organic,9356,6920,3788,3735,1766655
607,2023-05-01,Facebook,2355,1996,309,281,107904
608,2023-12-22,Facebook,9048,1523,1450,1246,1019228
609,2023-09-03,Google Ads,2070,1272,843,325,50700
610,2023-04-10,Email,7362,6754,388,71,27477
611,2023-01-16,Google Ads,6968,6234,586,65,41730
612,2023-04-07,Email,3311,563,218,210,143850
613,2023-09-15,Facebook,3714,1471,60,37,13283
614,2023-08-06,Google Ads,8185,6232,389,132,22440
615,2023-05-18,LinkedIn,6394,4716,3998,315,230265
616,2023-12-28,Email,8785,5538,3524,3239,2766106
617,2023-06-09,Facebook,2193,169,142,51,20502
618,2023-01-03,Email,1812,672,405,206,59740
619,2023-11-07,LinkedIn,1488,1114,174,140,73360
620,2023-11-29,Organic,9882,8399,3203,393,190998
621,2023-12-17,Email,2085,1635,1303,1111,148874
622,2023-03-10,Google Ads,5510,1915,409,177,162309
623,2023-07-29,Google Ads,5269,1560,567,416,331136
624,2023-11-23,Email,4474,3746,2745,1871,1167504
625,2023-03-12,Organic,8985,4840,4696,4315,3158580
626,2023-03-14,LinkedIn,8510,8473,7524,6569,6161722
627,2023-12-05,LinkedIn,8693,8291,6932,1403,604693
628,2023-12-15,Google Ads,8277,7288,513,184,135976
629,2023-12-16,Google Ads,5104,217,59,4,1384
630,2023-05-10,Facebook,1511,765,588,451,230461
631,2023-03-22,Facebook,1086,1037,689,262,210386
632,2023-05-30,Organic,6313,3034,2715,84,61152
633,2023-02-10,Email,8606,6561,1650,925,309875
634,2023-01-28,LinkedIn,1993,1358,1260,1068,369528
635,2023-07-15,Email,5724,1003,408,340,74460
636,2023-07-19,LinkedIn,2129,1125,628,186,96348
637,2023-08-01,Facebook,6348,2126,536,186,50964
638,2023-11-06,LinkedIn,5008,1311,180,176,96096
639,2023-03-20,Google Ads,5016,4449,4062,273,197652
640,2023-12-14,LinkedIn,1409,544,327,263,55493
641,2023-04-21,Organic,9183,8512,4963,2117,429751
642,2023-09-07,Email,5707,796,418,197,196015
643,2023-06-21,Email,7095,4423,31,4,2144
644,2023-01-16,Facebook,9839,2875,2186,321,54891
645,2023-03-16,Facebook,7282,4513,855,535,447260
646,2023-08-01,Email,2227,1144,376,24,7296
647,2023-07-09,Organic,7134,1237,488,384,212352
648,2023-01-03,Google Ads,3497,3454,2869,2519,329989
649,2023-12-11,Google Ads,1310,527,234,121,63888
650,2023-07-12,LinkedIn,3979,1054,688,355,336895
651,2023-08-30,Facebook,8025,3418,2108,1064,970368
652,2023-08-08,Organic,2552,2185,217,217,209839
653,2023-12-31,Organic,4419,3013,1717,809,155328
654,2023-02-05,Facebook,6139,1214,971,463,243075
655,2023-06-30,Email,2825,2537,1008,458,394796
656,2023-11-18,Google Ads,2676,2200,683,36,29412
657,2023-02-03,Facebook,8689,8293,3072,1550,657200
658,2023-09-16,LinkedIn,4512,2736,518,138,100878
659,2023-07-09,LinkedIn,7091,3662,682,395,389470
660,2023-01-30,LinkedIn,7186,4794,2421,875,503125
661,2023-06-27,Organic,1143,893,549,346,111412
662,2023-03-14,Facebook,6660,1802,936,211,67520
663,2023-03-22,Facebook,8919,6162,3857,3003,1168167
664,2023-07-20,Google Ads,1217,345,241,221,103870
665,2023-03-26,Organic,1291,970,499,394,217488
666,2023-12-08,Google Ads,1450,678,142,54,18144
667,2023-11-10,Email,6223,5772,1061,809,304184
668,2023-03-31,Organic,6727,2638,1539,969,315894
669,2023-07-08,Email,7868,3576,822,443,184288
670,2023-06-05,Google Ads,6348,4948,2643,1361,1038443
671,2023-08-23,Facebook,4267,901,99,51,23205
672,2023-11-18,Google Ads,3357,1014,405,56,10360
673,2023-06-14,Facebook,1462,786,551,137,29455
674,2023-04-27,LinkedIn,4170,3756,381,251,144325
675,2023-12-22,Facebook,9804,2820,2555,19,3458
676,2023-02-18,Facebook,1829,1145,264,92,79120
677,2023-06-24,LinkedIn,9298,2561,702,360,277920
678,2023-04-15,Organic,2618,409,173,45,33570
679,2023-07-19,Email,3532,2075,1246,890,275900
680,2023-03-15,Google Ads,8783,4448,4142,2451,1477953
681,2023-10-20,LinkedIn,7883,1998,1121,788,442856
682,2023-03-09,Facebook,3161,772,491,226,102152
683,2023-02-01,Organic,4025,2788,321,232,126208
684,2023-06-05,Email,2208,328,82,60,59400
685,2023-01-04,LinkedIn,7216,419,376,308,298144
686,2023-06-11,Facebook,7927,1486,619,23,4646
687,2023-04-22,Facebook,1107,142,111,59,24662
688,2023-09-12,Google Ads,6945,1810,119,74,56092
689,2023-07-14,Organic,7241,5647,2259,1673,547071
690,2023-06-08,LinkedIn,9122,5648,3495,3476,837716
691,2023-05-30,Google Ads,1222,1107,677,384,379776
692,2023-07-30,Organic,3214,132,9,3,1908
693,2023-04-05,LinkedIn,5982,3950,3269,2988,732060
694,2023-08-26,Organic,3398,3049,1016,305,86010
695,2023-03-03,Organic,2942,2102,1624,1093,378178
696,2023-07-03,Email,7697,4043,2485,1647,795501
697,2023-05-08,Organic,8865,6286,5585,3125,565625
698,2023-12-08,Organic,4978,4061,1813,697,669817
699,2023-06-16,LinkedIn,9589,4920,993,312,249288
700,2023-12-10,LinkedIn,8148,7059,2901,1747,740728
701,2023-08-10,Google Ads,4831,1969,797,378,249102
702,2023-04-19,Google Ads,2829,1500,429,252,243936
703,2023-12-08,Email,3971,3024,2053,1577,547219
704,2023-11-30,Facebook,4900,4578,1345,1089,311454
705,2023-01-27,Google Ads,9722,4466,1504,586,240260
706,2023-12-05,Google Ads,5456,4939,3098,2568,1260888
707,2023-03-08,Organic,9225,3899,2060,622,330282
708,2023-09-04,Email,2916,922,287,269,173505
709,2023-03-09,Google Ads,8480,6346,5919,1314,951336
710,2023-01-13,Facebook,6125,3636,3001,2127,2010015
711,2023-08-11,Organic,3646,2562,1563,689,384462
712,2023-04-13,Facebook,5939,3017,1517,223,202707
713,2023-02-09,Email,4856,4763,1905,1178,592534
714,2023-03-28,Facebook,5505,664,314,203,36337
715,2023-11-02,Email,6428,6257,4377,1519,390383
716,2023-06-17,Email,8929,2217,328,68,29648
717,2023-05-24,Organic,1530,867,846,45,13725
718,2023-05-22,LinkedIn,8300,5697,3170,2033,1726017
719,2023-03-05,Google Ads,5956,4624,4156,3141,2877156
720,2023-12-02,Organic,2723,2591,1080,168,74760
721,2023-02-01,Email,6641,2141,1611,115,85100
722,2023-03-02,Email,5190,4734,238,24,9480
723,2023-01-05,Email,7782,5028,5015,4610,3471330
724,2023-02-05,Email,7376,2288,1828,1509,974814
725,2023-12-12,Google Ads,7091,2008,969,908,365016
726,2023-05-01,Facebook,4309,2472,1156,1063,1006661
727,2023-11-16,Google Ads,8004,4905,3993,2579,1926513
728,2023-07-03,Google Ads,9432,8299,5794,2219,1187165
729,2023-01-19,Google Ads,5065,143,49,44,9284
730,2023-08-06,Facebook,5099,4202,488,452,358888
731,2023-03-21,LinkedIn,8116,1607,438,322,291732
732,2023-03-06,Email,9393,5255,3030,2385,1939005
733,2023-10-19,Facebook,5498,855,232,134,67268
734,2023-11-07,Email,4658,4450,2856,2210,826540
735,2023-02-18,Google Ads,2630,427,162,78,44382
736,2023-08-05,LinkedIn,3248,2133,206,161,131537
737,2023-05-05,LinkedIn,5464,2225,2076,1449,666540
738,2023-02-07,Email,8341,947,406,44,6776
739,2023-09-02,LinkedIn,8498,4094,3727,1806,641130
740,2023-12-23,Email,9839,8435,2063,792,770616
741,2023-08-08,LinkedIn,1003,992,144,30,5100
742,2023-09-25,LinkedIn,2794,972,213,74,64676
743,2023-10-25,Email,7439,7232,3278,2682,1408050
744,2023-01-02,Organic,7078,3878,3546,1002,699396
745,2023-08-31,Google Ads,8008,3687,1187,756,582876
746,2023-10-27,Facebook,9544,8095,4039,1284,395472
747,2023-08-17,LinkedIn,1775,389,133,116,52432
748,2023-03-12,Organic,6530,2407,761,115,107870
749,2023-07-05,Google Ads,1232,953,131,14,7084
750,2023-03-29,Facebook,3871,3822,617,302,180596
751,2023-09-20,Facebook,4133,3458,2314,472,343616
752,2023-09-27,Facebook,5023,998,154,2,1186
753,2023-07-20,Email,1664,504,26,8,5904
754,2023-11-05,LinkedIn,4124,3513,2567,2415,1767780
755,2023-09-09,Organic,9493,3091,2937,1637,658074
756,2023-12-27,Facebook,3819,1839,593,498,470112
757,2023-12-23,Facebook,9825,2228,1937,667,518259
758,2023-11-15,Facebook,1617,1476,880,338,211588
759,2023-08-02,Google Ads,3390,847,391,224,59584
760,2023-12-16,LinkedIn,7713,4366,2112,161,86618
761,2023-06-16,Email,4373,4225,775,660,105600
762,2023-04-20,Email,1397,338,318,105,57015
763,2023-04-12,Google Ads,7031,4191,1755,1000,464000
764,2023-08-23,LinkedIn,4121,2223,1071,542,66666
765,2023-01-21,Organic,9096,7190,1160,1149,736509
766,2023-03-28,Email,3511,2798,1265,118,55460
767,2023-01-30,Facebook,5572,2078,268,100,76300
768,2023-09-30,LinkedIn,9678,2159,1912,92,49312
769,2023-01-30,LinkedIn,6619,6075,1118,775,252650
770,2023-08-26,Organic,7975,2423,361,36,28116
771,2023-12-18,Facebook,4640,2286,1445,539,353584
772,2023-01-06,LinkedIn,9835,9472,2321,1275,522750
773,2023-05-22,Google Ads,4417,661,274,192,142272
774,2023-04-23,LinkedIn,6231,3026,956,58,52258
775,2023-09-13,Email,9224,2333,888,322,305256
776,2023-03-28,Google Ads,9155,2613,746,583,408683
777,2023-07-18,Google Ads,6359,1665,1590,728,407680
778,2023-05-31,Email,3065,192,41,23,6693
779,2023-11-19,LinkedIn,7482,2335,731,702,448578
780,2023-10-15,Email,4484,460,54,47,15604
781,2023-04-20,LinkedIn,6148,1386,449,376,238760
782,2023-01-21,LinkedIn,4747,177,22,11,7667
783,2023-05-29,LinkedIn,7975,1510,589,294,189630
784,2023-07-02,LinkedIn,2137,394,294,228,40128
785,2023-02-05,Google Ads,3694,2608,473,281,84862
786,2023-08-04,Organic,4723,1130,708,191,59592
787,2023-02-14,Google Ads,4043,1253,632,295,279660
788,2023-04-21,Organic,3919,2374,950,309,91773
789,2023-10-01,LinkedIn,8983,7414,6351,3094,1274728
790,2023-09-16,LinkedIn,1217,226,160,76,35492
791,2023-02-05,Organic,6906,4875,2581,2132,217464
792,2023-11-03,Email,8504,7908,3895,2767,813498
793,2023-01-04,Facebook,3553,2825,46,26,8814
794,2023-07-17,LinkedIn,9224,5545,3849,652,98452
795,2023-11-01,Email,2545,2322,924,589,107198
796,2023-05-11,Facebook,7511,6152,5483,1399,810021
797,2023-02-11,Email,8423,7146,4875,4161,2866929
798,2023-08-05,Facebook,9301,8916,2717,854,525210
799,2023-02-24,Email,3281,2989,992,393,247590
800,2023-04-29,Google Ads,5624,1098,334,333,52947
801,2023-01-11,Organic,5942,4358,981,222,217782
802,2023-12-03,Google Ads,1705,1164,613,235,70265
803,2023-12-12,Organic,1571,234,104,37,32893
804,2023-05-18,Facebook,7029,6974,1214,690,591330
805,2023-06-10,Google Ads,8645,7767,3788,1461,1433241
806,2023-02-21,Facebook,4490,3841,1685,786,432300
807,2023-05-01,Facebook,5343,3976,566,131,61308
808,2023-11-15,Google Ads,8425,2810,2163,727,596867
809,2023-12-17,Google Ads,2781,865,284,259,52059
810,2023-05-19,Email,9129,6112,5290,3296,2775232
811,2023-10-06,Email,1840,1556,1473,223,176616
812,2023-07-09,Facebook,3095,3065,147,78,61620
813,2023-06-15,Email,5309,1168,285,188,21996
814,2023-03-07,Email,4889,1402,462,256,156672
815,2023-08-26,LinkedIn,2674,1467,1016,636,210516
816,2023-11-01,Organic,4416,2611,1955,641,304475
817,2023-06-06,Organic,7559,1189,557,77,39809
818,2023-09-06,Organic,1147,886,462,68,62220
819,2023-04-03,LinkedIn,4410,3775,3180,1162,1044638
820,2023-09-09,Google Ads,1124,954,554,182,138866
821,2023-10-01,Organic,6751,3248,2717,2280,1653000
822,2023-07-07,LinkedIn,1482,756,451,381,41148
823,2023-05-06,Facebook,2175,1739,1315,925,870425
824,2023-03-16,LinkedIn,4959,584,123,73,30149
825,2023-07-26,Facebook,3935,598,39,39,18759
826,2023-07-24,Google Ads,3074,2386,2092,997,645059
827,2023-02-16,LinkedIn,7474,875,384,64,30400
828,2023-12-31,Facebook,5726,140,70,34,25704
829,2023-09-18,Email,7959,7715,5346,2373,2251977
830,2023-07-09,Facebook,1075,155,43,8,2560
831,2023-11-20,LinkedIn,8526,2736,1754,1451,237964
832,2023-09-04,Organic,3674,1069,419,50,27000
833,2023-09-16,Organic,1208,987,496,259,49469
834,2023-05-07,Organic,2862,2187,1569,1243,307021
835,2023-05-25,LinkedIn,2517,875,584,528,294096
836,2023-05-02,Organic,4139,3151,1938,1422,1214388
837,2023-08-18,Google Ads,8440,4264,2443,1538,912034
838,2023-12-19,Email,9732,323,266,217,124124
839,2023-09-07,Email,3243,2413,115,51,22491
840,2023-11-26,Organic,2371,1035,203,50,22150
841,2023-01-28,Email,1419,329,178,118,115404
842,2023-07-18,Google Ads,1947,300,247,119,115668
843,2023-01-30,Google Ads,7619,5682,1231,1057,159607
844,2023-05-31,Email,3561,3462,1737,809,707875
845,2023-03-14,Facebook,2745,1477,744,733,511634
846,2023-10-08,Organic,9754,372,141,13,5486
847,2023-05-14,Facebook,5816,821,505,117,105768
848,2023-12-18,Google Ads,5035,2836,1569,1098,609390
849,2023-03-24,Facebook,2258,323,167,143,33319
850,2023-08-25,Organic,5315,3798,2634,942,763020
851,2023-12-22,Facebook,3175,1115,695,432,432000
852,2023-10-15,Organic,9921,1660,931,379,292967
853,2023-07-08,Google Ads,7045,3260,604,100,54600
854,2023-12-17,LinkedIn,4528,888,717,690,591330
855,2023-10-10,Google Ads,5222,1068,993,30,15600
856,2023-12-05,Google Ads,8270,2253,1928,1407,1069320
857,2023-12-02,Facebook,3742,3277,1879,1797,1327983
858,2023-11-17,Google Ads,7169,6203,5062,4827,955746
859,2023-06-11,Organic,2770,1853,1024,624,430560
860,2023-06-10,Google Ads,5517,3895,3304,646,562020
861,2023-12-04,Email,5564,1384,532,444,334332
862,2023-04-02,LinkedIn,2647,1347,186,171,102600
863,2023-09-10,Facebook,4531,1319,249,221,112710
864,2023-01-02,Email,3088,2080,812,406,231420
865,2023-09-11,LinkedIn,9515,3288,37,14,4522
866,2023-08-11,Google Ads,4947,3168,356,158,50402
867,2023-03-14,Organic,8150,5218,1865,1032,643968
868,2023-08-12,Google Ads,2959,293,55,20,16060
869,2023-05-26,Organic,1127,349,46,40,22720
870,2023-10-04,Email,1103,368,221,215,189415
871,2023-06-30,Email,9118,3726,3353,3004,1688248
872,2023-08-13,Facebook,1524,818,320,1,753
873,2023-05-30,Facebook,8408,2229,1931,86,50826
874,2023-09-08,Google Ads,5129,1105,729,46,8556
875,2023-10-17,Organic,2138,1950,448,286,275132
876,2023-08-14,LinkedIn,7374,327,4,3,2334
877,2023-05-22,LinkedIn,7930,3675,1984,1691,1083931
878,2023-03-19,Facebook,8769,6205,5069,3398,2647042
879,2023-12-31,Google Ads,2818,1244,817,801,691263
880,2023-05-16,LinkedIn,4399,2828,565,319,60610
881,2023-10-12,Organic,7788,4585,1993,1556,266076
882,2023-10-21,Facebook,9651,2416,1700,48,37296
883,2023-07-14,Organic,3739,411,150,77,10703
884,2023-07-07,LinkedIn,7336,5580,2881,1060,506680
885,2023-08-22,Email,6405,4337,3668,2224,1412240
886,2023-03-05,Email,2290,117,112,13,6474
887,2023-10-24,LinkedIn,3440,683,346,3,2058
888,2023-02-09,Google Ads,2136,1212,1081,958,906268
889,2023-09-19,Facebook,3043,356,143,53,30846
890,2023-08-27,Organic,4057,315,264,159,20034
891,2023-10-19,Google Ads,1970,1434,390,73,16717
892,2023-02-19,Organic,2234,684,218,124,82336
893,2023-05-13,Organic,9960,1906,827,481,287157
894,2023-02-22,Organic,5370,4998,2345,1364,563332
895,2023-09-20,LinkedIn,4516,1065,458,181,46155
896,2023-11-01,LinkedIn,1322,402,240,212,173204
897,2023-02-11,Email,1968,209,138,76,26296
898,2023-05-27,Facebook,5629,1747,1248,463,54634
899,2023-05-04,Google Ads,6003,633,471,191,146688
900,2023-11-29,Facebook,3088,424,111,77,8778
901,2023-04-09,LinkedIn,4375,3352,803,651,483042
902,2023-11-06,Email,4849,2106,606,221,45968
903,2023-11-14,Facebook,3582,3314,751,273,204750
904,2023-03-25,Organic,6864,6169,5369,2203,253345
905,2023-11-11,Organic,1070,889,485,349,342718
906,2023-06-05,Google Ads,6054,2607,1409,919,154392
907,2023-03-25,Facebook,8141,2955,652,545,147150
908,2023-07-22,LinkedIn,5819,5745,1743,452,393692
909,2023-02-08,Email,3649,3317,1635,1414,657510
910,2023-04-19,Organic,6960,5547,2892,520,363480
911,2023-10-17,Google Ads,8036,2753,244,229,220298
912,2023-11-08,Facebook,2245,1129,486,96,82176
913,2023-04-01,LinkedIn,9449,2307,1236,1072,444880
914,2023-11-04,Facebook,1535,1339,90,75,12225
