CustomerID,SignupDate,LastActiveDate,SubscriptionType,MonthlyFee,TotalMonthsActive,Churned,CustomerRevenue,SignupMonth,ChurnBinary
CUST_01181,2022-07-12,2022-07-21,Standard,54.56,11,Yes,600.1600000000001,2022-07,1
CUST_01182,2022-01-23,2022-02-18,Premium,106.93,6,Yes,641.58,2022-01,1
CUST_01183,2023-03-25,2023-04-02,Basic,24.66,24,Yes,591.84,2023-03,1
CUST_01184,2022-01-16,2022-05-07,Basic,26.84,16,Yes,429.44,2022-01,1
CUST_01185,2023-05-26,2024-01-18,Standard,70.91,12,Yes,850.92,2023-05,1
CUST_01186,2022-12-05,2022-12-23,Basic,21.12,3,Yes,63.36,2022-12,1
CUST_01187,2022-03-15,2023-07-09,Standard,55.45,18,Yes,998.1,2022-03,1
CUST_01188,2023-01-26,2023-01-29,Standard,79.24,1,Yes,79.24,2023-01,1
CUST_01189,2022-09-12,2023-04-26,Premium,104.83,13,Yes,1362.79,2022-09,1
CUST_01190,2022-07-23,2023-08-03,Basic,35.42,15,Yes,531.3000000000001,2022-07,1
CUST_01191,2023-11-13,2024-03-13,Premium,113.35,7,Yes,793.4499999999999,2023-11,1
CUST_01192,2022-11-27,2023-05-07,Standard,71.85,6,Yes,431.09999999999997,2022-11,1
CUST_01193,2023-07-17,2023-09-17,Premium,105.2,17,Yes,1788.4,2023-07,1
CUST_01194,2022-11-02,2023-02-02,Premium,143.25,7,Yes,1002.75,2022-11,1
CUST_01195,2022-08-12,2022-09-11,Premium,127.97,4,Yes,511.88,2022-08,1
CUST_01196,2022-01-16,2022-03-27,Standard,67.54,6,Yes,405.24,2022-01,1
CUST_01197,2022-09-06,2022-09-07,Standard,67.43,1,Yes,67.43,2022-09,1
CUST_01198,2023-05-02,2025-01-01,Premium,99.3,23,Yes,2283.9,2023-05,1
CUST_01199,2022-09-12,2023-01-17,Basic,21.83,6,Yes,130.98,2022-09,1
CUST_01200,2022-12-13,2023-02-12,Premium,93.59,21,Yes,1965.39,2022-12,1
CUST_01201,2022-06-07,2023-12-08,Premium,137.49,23,Yes,3162.2700000000004,2022-06,1
CUST_01202,2023-05-15,2023-08-04,Basic,39.63,8,Yes,317.04,2023-05,1
CUST_01203,2022-12-22,2024-01-01,Premium,101.58,15,Yes,1523.7,2022-12,1
CUST_01204,2023-01-22,2023-03-31,Premium,105.04,12,Yes,1260.48,2023-01,1
CUST_01205,2023-05-12,2024-08-02,Basic,31.18,23,Yes,717.14,2023-05,1
CUST_01206,2023-12-15,2024-03-21,Premium,124.0,16,Yes,1984.0,2023-12,1
CUST_01207,2022-12-23,2023-08-19,Premium,106.52,11,Yes,1171.72,2022-12,1
CUST_01208,2023-07-22,2023-08-08,Premium,121.87,6,Yes,731.22,2023-07,1
CUST_01209,2022-10-30,2023-05-05,Standard,63.62,9,Yes,572.5799999999999,2022-10,1
CUST_01210,2023-06-03,2024-06-12,Premium,101.13,13,Yes,1314.69,2023-06,1
CUST_01211,2023-09-27,2024-08-09,Basic,24.78,12,Yes,297.36,2023-09,1
CUST_01212,2022-03-06,2023-09-08,Premium,139.14,22,Yes,3061.08,2022-03,1
CUST_01213,2023-06-21,2024-11-11,Basic,35.31,22,Yes,776.82,2023-06,1
CUST_01214,2023-09-20,2024-03-03,Basic,28.2,10,Yes,282.0,2023-09,1
CUST_01215,2022-04-24,2022-06-29,Standard,69.77,4,Yes,279.08,2022-04,1
CUST_01216,2022-05-13,2022-05-21,Basic,24.04,6,Yes,144.24,2022-05,1
CUST_01217,2022-07-16,2022-07-20,Standard,67.13,4,Yes,268.52,2022-07,1
CUST_01218,2023-11-05,2024-07-31,Standard,68.72,16,Yes,1099.52,2023-11,1
CUST_01219,2022-09-20,2022-10-13,Premium,103.24,2,Yes,206.48,2022-09,1
CUST_01220,2022-03-14,2022-04-12,Premium,145.26,1,Yes,145.26,2022-03,1
CUST_01221,2023-05-19,2023-07-17,Premium,138.06,3,Yes,414.18,2023-05,1
CUST_01222,2023-01-05,2024-03-05,Basic,36.44,18,Yes,655.92,2023-01,1
CUST_01223,2022-03-01,2022-11-28,Premium,121.74,20,Yes,2434.7999999999997,2022-03,1
CUST_01224,2022-03-14,2022-04-22,Premium,146.68,10,Yes,1466.8000000000002,2022-03,1
CUST_01225,2022-04-10,2022-07-11,Premium,103.86,4,Yes,415.44,2022-04,1
CUST_01226,2022-07-14,2022-11-25,Standard,69.71,7,Yes,487.96999999999997,2022-07,1
CUST_01227,2023-10-03,2024-02-22,Premium,134.95,6,Yes,809.6999999999999,2023-10,1
CUST_01228,2022-04-19,2023-11-30,Standard,60.74,21,Yes,1275.54,2022-04,1
CUST_01229,2023-12-21,2025-03-02,Standard,76.48,22,Yes,1682.5600000000002,2023-12,1
CUST_01230,2022-07-04,2023-08-19,Basic,30.09,18,Yes,541.62,2022-07,1
CUST_01231,2022-06-11,2023-09-07,Premium,146.01,18,Yes,2628.18,2022-06,1
CUST_01232,2023-07-18,2024-01-24,Standard,62.37,11,Yes,686.0699999999999,2023-07,1
CUST_01233,2023-03-17,2024-02-11,Premium,126.5,24,Yes,3036.0,2023-03,1
CUST_01234,2023-07-13,2023-10-17,Premium,135.94,7,Yes,951.5799999999999,2023-07,1
CUST_01235,2022-09-18,2023-05-07,Premium,116.85,12,Yes,1402.1999999999998,2022-09,1
CUST_01236,2022-01-01,2022-02-05,Standard,79.49,24,Yes,1907.7599999999998,2022-01,1
CUST_01237,2022-01-17,2022-03-27,Premium,149.6,17,Yes,2543.2,2022-01,1
CUST_01238,2022-01-07,2022-04-30,Standard,56.44,10,Yes,564.4,2022-01,1
CUST_01239,2022-01-23,2022-11-01,Standard,77.57,23,Yes,1784.11,2022-01,1
CUST_01240,2023-07-24,2023-12-29,Premium,95.66,19,Yes,1817.54,2023-07,1
CUST_01241,2022-12-31,2023-02-04,Standard,57.95,5,Yes,289.75,2022-12,1
CUST_01242,2022-09-13,2022-11-17,Premium,138.66,8,Yes,1109.28,2022-09,1
CUST_01243,2023-08-08,2024-05-25,Basic,38.36,13,Yes,498.68,2023-08,1
CUST_01244,2022-03-21,2023-02-16,Premium,137.57,24,Yes,3301.68,2022-03,1
CUST_01245,2023-05-15,2024-12-25,Basic,36.39,23,Yes,836.97,2023-05,1
CUST_01246,2023-09-02,2024-07-05,Basic,20.75,21,Yes,435.75,2023-09,1
CUST_01247,2023-01-26,2023-02-02,Premium,145.31,3,Yes,435.93,2023-01,1
CUST_01248,2022-12-23,2023-07-24,Standard,77.91,14,Yes,1090.74,2022-12,1
CUST_01249,2022-08-21,2024-06-19,Basic,36.99,24,Yes,887.76,2022-08,1
CUST_01250,2023-10-12,2024-11-06,Basic,21.08,21,Yes,442.67999999999995,2023-10,1
CUST_01251,2022-02-12,2022-11-15,Premium,123.89,11,Yes,1362.79,2022-02,1
CUST_01252,2023-05-30,2024-01-11,Standard,54.6,23,Yes,1255.8,2023-05,1
CUST_01253,2023-02-07,2024-02-27,Premium,125.71,15,Yes,1885.6499999999999,2023-02,1
CUST_01254,2022-04-03,2022-07-22,Premium,107.39,8,Yes,859.12,2022-04,1
CUST_01255,2022-06-01,2022-08-26,Standard,52.48,5,Yes,262.4,2022-06,1
CUST_01256,2022-02-20,2023-04-04,Premium,105.75,18,Yes,1903.5,2022-02,1
CUST_01257,2023-05-29,2024-06-28,Standard,70.94,14,Yes,993.16,2023-05,1
CUST_01258,2023-05-08,2023-11-26,Basic,29.76,18,Yes,535.6800000000001,2023-05,1
CUST_01259,2023-08-09,2023-12-30,Premium,126.96,7,Yes,888.7199999999999,2023-08,1
CUST_01260,2023-06-21,2023-08-22,Premium,94.3,8,Yes,754.4,2023-06,1
CUST_01261,2022-11-28,2024-07-09,Standard,52.69,22,Yes,1159.1799999999998,2022-11,1
CUST_01262,2023-02-28,2023-09-03,Premium,110.9,14,Yes,1552.6000000000001,2023-02,1
CUST_01263,2022-12-19,2023-01-12,Standard,73.09,20,Yes,1461.8000000000002,2022-12,1
CUST_01264,2022-12-25,2024-03-21,Basic,32.46,20,Yes,649.2,2022-12,1
CUST_01265,2022-02-15,2022-04-07,Standard,70.56,8,Yes,564.48,2022-02,1
CUST_01266,2022-03-29,2022-07-01,Basic,21.09,4,Yes,84.36,2022-03,1
CUST_01267,2022-06-01,2022-06-08,Premium,110.6,10,Yes,1106.0,2022-06,1
CUST_01268,2022-11-09,2023-07-08,Basic,20.45,15,Yes,306.75,2022-11,1
CUST_01269,2023-07-05,2023-08-26,Basic,30.93,7,Yes,216.51,2023-07,1
CUST_01270,2023-07-16,2024-05-29,Standard,71.9,16,Yes,1150.4,2023-07,1
CUST_01271,2023-12-13,2025-10-27,Basic,20.37,23,Yes,468.51000000000005,2023-12,1
CUST_01272,2023-11-11,2023-12-03,Premium,105.33,17,Yes,1790.61,2023-11,1
CUST_01273,2022-10-18,2023-05-08,Basic,33.93,7,Yes,237.51,2022-10,1
CUST_01274,2022-02-24,2023-01-25,Standard,78.36,15,Yes,1175.4,2022-02,1
CUST_01275,2023-02-02,2023-11-06,Basic,33.26,22,Yes,731.7199999999999,2023-02,1
CUST_01276,2023-01-04,2023-01-06,Premium,107.55,4,Yes,430.2,2023-01,1
CUST_01277,2023-01-31,2023-05-08,Premium,120.51,8,Yes,964.08,2023-01,1
CUST_01278,2022-04-12,2022-12-16,Premium,142.01,11,Yes,1562.11,2022-04,1
CUST_01279,2022-04-01,2022-05-21,Premium,120.04,6,Yes,720.24,2022-04,1
CUST_01280,2023-07-29,2023-08-20,Standard,51.19,23,Yes,1177.37,2023-07,1
CUST_01281,2022-11-09,2023-07-17,Premium,113.6,11,Yes,1249.6,2022-11,1
CUST_01282,2022-01-19,2023-01-04,Basic,27.04,12,Yes,324.48,2022-01,1
CUST_01283,2022-11-06,2023-03-14,Premium,106.55,8,Yes,852.4,2022-11,1
CUST_01284,2023-10-03,2024-04-18,Basic,37.81,9,Yes,340.29,2023-10,1
CUST_01285,2023-07-23,2023-11-15,Basic,23.03,9,Yes,207.27,2023-07,1
CUST_01286,2023-11-04,2023-11-26,Standard,71.9,5,Yes,359.5,2023-11,1
CUST_01287,2023-11-26,2024-07-15,Premium,115.04,20,Yes,2300.8,2023-11,1
CUST_01288,2022-06-06,2022-11-12,Premium,144.58,14,Yes,2024.1200000000001,2022-06,1
CUST_01289,2023-04-05,2023-08-17,Standard,56.2,18,Yes,1011.6,2023-04,1
CUST_01290,2023-08-18,2024-03-12,Basic,37.25,18,Yes,670.5,2023-08,1
CUST_01291,2023-12-07,2025-05-26,Standard,77.29,23,Yes,1777.67,2023-12,1
CUST_01292,2022-05-29,2023-12-28,Standard,77.51,21,Yes,1627.71,2022-05,1
CUST_01293,2022-03-11,2022-07-10,Standard,55.52,18,Yes,999.36,2022-03,1
CUST_01294,2022-01-31,2022-08-30,Basic,39.22,11,Yes,431.41999999999996,2022-01,1
CUST_01295,2023-03-30,2025-01-10,Standard,78.0,24,Yes,1872.0,2023-03,1
CUST_01296,2022-06-05,2022-07-02,Standard,53.95,7,Yes,377.65000000000003,2022-06,1
CUST_01297,2023-09-19,2024-06-18,Basic,32.11,20,Yes,642.2,2023-09,1
CUST_01298,2022-08-25,2023-04-19,Premium,103.85,20,Yes,2077.0,2022-08,1
CUST_01299,2023-01-03,2023-04-01,Basic,35.6,3,Yes,106.80000000000001,2023-01,1
CUST_01300,2023-05-30,2024-09-21,Basic,34.24,20,Yes,684.8000000000001,2023-05,1
CUST_01301,2022-07-08,2023-03-16,Standard,64.22,13,Yes,834.86,2022-07,1
CUST_01302,2022-07-17,2022-07-25,Basic,28.17,8,Yes,225.36,2022-07,1
CUST_01303,2022-10-04,2023-01-25,Basic,34.85,14,Yes,487.90000000000003,2022-10,1
CUST_01304,2022-07-29,2022-08-20,Basic,38.54,3,Yes,115.62,2022-07,1
CUST_01305,2023-09-24,2024-09-10,Standard,59.75,16,Yes,956.0,2023-09,1
CUST_01306,2022-09-10,2023-04-05,Standard,73.29,14,Yes,1026.0600000000002,2022-09,1
CUST_01307,2023-01-25,2023-12-11,Premium,113.65,24,Yes,2727.6000000000004,2023-01,1
CUST_01308,2023-08-09,2025-02-08,Premium,121.51,20,Yes,2430.2000000000003,2023-08,1
CUST_01309,2022-02-09,2022-04-05,Premium,117.1,17,Yes,1990.6999999999998,2022-02,1
CUST_01310,2022-09-09,2023-06-11,Basic,27.91,17,Yes,474.47,2022-09,1
CUST_01311,2022-02-10,2023-03-13,Premium,120.97,18,Yes,2177.46,2022-02,1
CUST_01312,2022-02-20,2022-05-05,Premium,116.37,7,Yes,814.59,2022-02,1
CUST_01313,2022-10-20,2023-01-13,Standard,62.67,15,Yes,940.0500000000001,2022-10,1
CUST_01314,2022-02-25,2023-08-08,Premium,144.22,23,Yes,3317.06,2022-02,1
CUST_01315,2023-10-24,2023-12-09,Standard,71.68,15,Yes,1075.2,2023-10,1
CUST_01316,2022-07-04,2024-01-14,Basic,22.71,19,Yes,431.49,2022-07,1
CUST_01317,2022-11-28,2022-12-10,Standard,55.37,15,Yes,830.55,2022-11,1
CUST_01318,2023-12-31,2024-04-25,Premium,95.41,7,Yes,667.87,2023-12,1
CUST_01319,2023-12-10,2024-05-25,Standard,71.55,21,Yes,1502.55,2023-12,1
CUST_01320,2022-04-04,2022-07-03,Basic,28.99,4,Yes,115.96,2022-04,1
CUST_01321,2022-03-29,2023-03-26,Standard,61.52,17,Yes,1045.8400000000001,2022-03,1
CUST_01322,2023-09-19,2023-12-24,Premium,123.02,6,Yes,738.12,2023-09,1
CUST_01323,2022-06-24,2023-04-09,Basic,37.43,11,Yes,411.73,2022-06,1
CUST_01324,2022-06-16,2022-07-31,Basic,35.38,5,Yes,176.9,2022-06,1
CUST_01325,2023-03-06,2023-08-11,Basic,34.6,10,Yes,346.0,2023-03,1
CUST_01326,2022-10-23,2023-04-26,Standard,53.53,21,Yes,1124.13,2022-10,1
CUST_01327,2022-07-27,2022-08-15,Basic,35.31,1,Yes,35.31,2022-07,1
CUST_01328,2023-04-15,2024-06-25,Basic,29.97,16,Yes,479.52,2023-04,1
CUST_01329,2023-09-15,2024-01-14,Basic,24.34,16,Yes,389.44,2023-09,1
CUST_01330,2023-05-03,2023-11-28,Premium,116.51,15,Yes,1747.65,2023-05,1
CUST_01331,2023-09-07,2023-09-14,Premium,142.93,1,Yes,142.93,2023-09,1
CUST_01332,2023-09-27,2025-04-19,Standard,74.6,21,Yes,1566.6,2023-09,1
CUST_01333,2022-02-20,2022-03-29,Basic,21.1,6,Yes,126.60000000000001,2022-02,1
CUST_01334,2022-02-07,2022-02-15,Standard,70.01,5,Yes,350.05,2022-02,1
CUST_01335,2022-11-02,2022-12-16,Premium,92.94,11,Yes,1022.3399999999999,2022-11,1
CUST_01336,2022-07-02,2022-12-21,Standard,58.53,6,Yes,351.18,2022-07,1
CUST_01337,2023-12-10,2025-08-10,Premium,124.34,23,Yes,2859.82,2023-12,1
CUST_01338,2022-07-01,2023-07-19,Premium,124.74,15,Yes,1871.1,2022-07,1
CUST_01339,2022-04-06,2022-09-18,Basic,27.37,10,Yes,273.7,2022-04,1
CUST_01340,2022-03-11,2022-12-17,Standard,51.95,14,Yes,727.3000000000001,2022-03,1
CUST_01341,2022-05-18,2022-08-14,Standard,75.78,4,Yes,303.12,2022-05,1
CUST_01342,2023-06-24,2024-03-18,Standard,56.3,14,Yes,788.1999999999999,2023-06,1
CUST_01343,2023-09-19,2023-09-25,Basic,31.43,2,Yes,62.86,2023-09,1
CUST_01344,2023-06-26,2023-08-26,Premium,133.44,3,Yes,400.32,2023-06,1
CUST_01345,2023-12-25,2024-07-30,Premium,126.53,10,Yes,1265.3,2023-12,1
CUST_01346,2022-09-23,2023-07-14,Standard,79.85,17,Yes,1357.4499999999998,2022-09,1
CUST_01347,2022-05-13,2023-12-10,Standard,64.89,20,Yes,1297.8,2022-05,1
CUST_01348,2023-10-10,2024-06-18,Premium,138.48,16,Yes,2215.68,2023-10,1
CUST_01349,2022-08-27,2023-06-20,Premium,148.76,23,Yes,3421.4799999999996,2022-08,1
CUST_01350,2022-05-02,2022-05-16,Basic,32.51,1,Yes,32.51,2022-05,1
CUST_01351,2022-08-01,2023-09-29,Basic,28.28,20,Yes,565.6,2022-08,1
CUST_01352,2022-12-25,2023-07-30,Standard,50.34,18,Yes,906.1200000000001,2022-12,1
CUST_01353,2023-12-08,2024-04-16,Basic,35.8,10,Yes,358.0,2023-12,1
CUST_01354,2022-11-04,2023-08-12,Standard,59.72,17,Yes,1015.24,2022-11,1
CUST_01355,2022-04-27,2023-04-03,Basic,26.83,22,Yes,590.26,2022-04,1
CUST_01356,2023-08-06,2023-09-04,Premium,139.92,20,Yes,2798.3999999999996,2023-08,1
CUST_01357,2022-12-05,2023-08-07,Basic,38.32,11,Yes,421.52,2022-12,1
CUST_01358,2023-10-24,2024-02-24,Basic,23.11,5,Yes,115.55,2023-10,1
CUST_01359,2023-07-04,2024-02-25,Standard,73.52,11,Yes,808.7199999999999,2023-07,1
CUST_01360,2022-02-27,2022-07-30,Standard,66.95,17,Yes,1138.15,2022-02,1
CUST_01361,2022-11-20,2022-12-09,Premium,102.5,18,Yes,1845.0,2022-11,1
CUST_01362,2022-12-06,2023-01-08,Premium,148.18,12,Yes,1778.16,2022-12,1
CUST_01363,2022-02-01,2022-08-12,Standard,68.8,11,Yes,756.8,2022-02,1
CUST_01364,2023-08-08,2024-09-09,Basic,23.75,20,Yes,475.0,2023-08,1
CUST_01365,2022-11-12,2023-09-30,Basic,34.2,23,Yes,786.6,2022-11,1
CUST_01366,2023-02-28,2023-05-02,Standard,76.31,3,Yes,228.93,2023-02,1
CUST_01367,2023-04-08,2023-07-27,Standard,65.75,10,Yes,657.5,2023-04,1
CUST_01368,2022-04-25,2022-05-14,Basic,35.56,12,Yes,426.72,2022-04,1
CUST_01369,2023-03-31,2023-04-12,Basic,35.98,17,Yes,611.66,2023-03,1
CUST_01370,2022-06-07,2022-09-02,Premium,145.42,7,Yes,1017.9399999999999,2022-06,1
CUST_01371,2023-06-21,2023-12-05,Premium,98.6,10,Yes,986.0,2023-06,1
CUST_01372,2023-06-13,2023-10-26,Basic,24.1,22,Yes,530.2,2023-06,1
CUST_01373,2023-04-16,2024-04-15,Basic,37.3,13,Yes,484.9,2023-04,1
CUST_01374,2022-01-05,2022-01-27,Basic,33.74,10,Yes,337.40000000000003,2022-01,1
CUST_01375,2022-03-31,2022-11-25,Premium,143.35,11,Yes,1576.85,2022-03,1
CUST_01376,2023-06-18,2024-05-02,Basic,20.45,22,Yes,449.9,2023-06,1
CUST_01377,2023-10-17,2024-01-07,Standard,56.02,7,Yes,392.14000000000004,2023-10,1
CUST_01378,2022-10-11,2023-09-02,Standard,73.18,18,Yes,1317.2400000000002,2022-10,1
CUST_01379,2022-05-01,2022-07-16,Premium,99.45,9,Yes,895.0500000000001,2022-05,1
CUST_01380,2022-01-16,2023-08-12,Basic,30.28,20,Yes,605.6,2022-01,1
CUST_01381,2023-07-10,2024-04-16,Basic,26.37,12,Yes,316.44,2023-07,1
CUST_01382,2023-12-23,2024-10-11,Basic,24.9,10,Yes,249.0,2023-12,1
CUST_01383,2022-11-15,2023-10-27,Basic,30.81,20,Yes,616.1999999999999,2022-11,1
CUST_01384,2022-05-14,2022-05-29,Basic,38.07,1,Yes,38.07,2022-05,1
CUST_01385,2022-04-19,2022-05-16,Basic,21.72,13,Yes,282.36,2022-04,1
CUST_01386,2022-07-03,2024-03-04,Standard,76.74,23,Yes,1765.02,2022-07,1
CUST_01387,2023-12-08,2025-03-08,Premium,126.98,23,Yes,2920.54,2023-12,1
CUST_01388,2022-12-07,2023-06-07,Standard,72.75,7,Yes,509.25,2022-12,1
CUST_01389,2022-03-22,2023-01-06,Premium,97.91,15,Yes,1468.6499999999999,2022-03,1
CUST_01390,2023-04-25,2023-06-22,Premium,108.62,4,Yes,434.48,2023-04,1
CUST_01391,2023-12-29,2024-08-25,Premium,103.9,15,Yes,1558.5,2023-12,1
CUST_01392,2022-05-28,2023-02-16,Basic,38.26,20,Yes,765.1999999999999,2022-05,1
CUST_01393,2022-07-07,2024-05-18,Standard,59.91,23,Yes,1377.9299999999998,2022-07,1
CUST_01394,2023-04-10,2023-04-25,Standard,51.96,16,Yes,831.36,2023-04,1
CUST_01395,2022-12-26,2023-08-19,Basic,36.92,16,Yes,590.72,2022-12,1
CUST_01396,2022-12-23,2024-08-02,Standard,53.82,20,Yes,1076.4,2022-12,1
CUST_01397,2023-02-20,2023-06-09,Basic,26.52,23,Yes,609.96,2023-02,1
CUST_01398,2022-03-14,2022-12-11,Premium,117.66,10,Yes,1176.6,2022-03,1
CUST_01399,2023-02-28,2023-08-05,Premium,104.62,8,Yes,836.96,2023-02,1
CUST_01400,2023-05-09,2023-06-11,Basic,26.81,13,Yes,348.53,2023-05,1
CUST_01401,2023-08-29,2024-10-03,Premium,148.81,14,Yes,2083.34,2023-08,1
CUST_01402,2022-12-17,2023-08-15,Premium,100.39,18,Yes,1807.02,2022-12,1
CUST_01403,2022-03-21,2023-10-29,Premium,140.2,24,Yes,3364.7999999999997,2022-03,1
CUST_01404,2023-08-30,2024-12-16,Basic,26.51,20,Yes,530.2,2023-08,1
CUST_01405,2023-04-01,2023-06-18,Basic,39.12,6,Yes,234.71999999999997,2023-04,1
CUST_01406,2023-09-05,2023-12-01,Basic,36.28,4,Yes,145.12,2023-09,1
CUST_01407,2022-12-02,2023-10-28,Standard,69.8,16,Yes,1116.8,2022-12,1
CUST_01408,2022-08-11,2023-01-06,Basic,38.07,5,Yes,190.35,2022-08,1
CUST_01409,2022-01-01,2022-02-08,Premium,117.18,5,Yes,585.9000000000001,2022-01,1
CUST_01410,2023-02-04,2024-09-17,Standard,63.41,20,Yes,1268.1999999999998,2023-02,1
CUST_01411,2023-11-29,2024-04-30,Basic,31.41,11,Yes,345.51,2023-11,1
CUST_01412,2022-11-08,2023-11-10,Premium,148.95,14,Yes,2085.2999999999997,2022-11,1
CUST_01413,2022-04-02,2022-04-10,Standard,68.34,19,Yes,1298.46,2022-04,1
CUST_01414,2023-02-18,2023-05-04,Premium,93.74,5,Yes,468.7,2023-02,1
CUST_01415,2022-02-24,2022-03-18,Premium,123.6,1,Yes,123.6,2022-02,1
CUST_01416,2022-04-23,2022-05-08,Standard,57.06,10,Yes,570.6,2022-04,1
CUST_01417,2023-08-28,2024-07-13,Premium,109.09,13,Yes,1418.17,2023-08,1
CUST_01418,2023-02-20,2023-09-30,Standard,66.35,13,Yes,862.55,2023-02,1
CUST_01419,2022-06-27,2022-09-06,Premium,101.29,16,Yes,1620.64,2022-06,1
CUST_01420,2023-01-04,2023-03-23,Standard,58.65,14,Yes,821.1,2023-01,1
CUST_01421,2022-05-09,2022-05-11,Premium,94.3,5,Yes,471.5,2022-05,1
CUST_01422,2022-05-28,2023-10-08,Basic,33.16,24,Yes,795.8399999999999,2022-05,1
CUST_01423,2022-03-28,2022-07-12,Basic,37.2,5,Yes,186.0,2022-03,1
CUST_01424,2023-09-11,2024-07-26,Premium,100.79,14,Yes,1411.0600000000002,2023-09,1
CUST_01425,2023-03-11,2024-06-13,Premium,113.08,18,Yes,2035.44,2023-03,1
CUST_01426,2022-07-10,2023-05-15,Basic,20.15,14,Yes,282.09999999999997,2022-07,1
CUST_01427,2022-08-31,2024-01-26,Standard,58.08,23,Yes,1335.84,2022-08,1
CUST_01428,2023-08-14,2023-08-31,Premium,148.69,12,Yes,1784.28,2023-08,1
CUST_01429,2023-05-10,2024-05-21,Premium,96.79,23,Yes,2226.17,2023-05,1
CUST_01430,2023-12-09,2023-12-27,Standard,71.91,3,Yes,215.73,2023-12,1
CUST_01431,2022-10-14,2023-07-05,Premium,94.69,15,Yes,1420.35,2022-10,1
CUST_01432,2022-04-01,2022-07-30,Premium,127.84,8,Yes,1022.72,2022-04,1
CUST_01433,2023-11-16,2024-02-11,Premium,128.02,3,Yes,384.06000000000006,2023-11,1
CUST_01434,2022-11-16,2023-01-09,Premium,144.22,20,Yes,2884.4,2022-11,1
CUST_01435,2022-01-12,2022-09-01,Premium,120.76,16,Yes,1932.16,2022-01,1
CUST_01436,2023-08-11,2024-07-15,Standard,62.63,24,Yes,1503.1200000000001,2023-08,1
CUST_01437,2022-10-24,2022-11-02,Standard,70.85,6,Yes,425.09999999999997,2022-10,1
CUST_01438,2022-11-08,2024-06-07,Premium,105.63,24,Yes,2535.12,2022-11,1
CUST_01439,2023-04-30,2023-10-20,Premium,124.37,19,Yes,2363.03,2023-04,1
CUST_01440,2022-10-26,2024-07-26,Premium,91.64,24,Yes,2199.36,2022-10,1
CUST_01441,2022-03-26,2022-08-02,Standard,52.31,5,Yes,261.55,2022-03,1
CUST_01442,2022-09-16,2022-11-26,Standard,58.26,5,Yes,291.3,2022-09,1
CUST_01443,2022-01-15,2022-05-09,Standard,68.11,24,Yes,1634.6399999999999,2022-01,1
CUST_01444,2022-06-04,2023-09-04,Premium,112.19,22,Yes,2468.18,2022-06,1
CUST_01445,2022-09-25,2023-05-24,Basic,29.7,23,Yes,683.1,2022-09,1
CUST_01446,2022-02-03,2022-03-18,Premium,148.04,11,Yes,1628.4399999999998,2022-02,1
CUST_01447,2022-06-07,2023-06-27,Premium,149.62,16,Yes,2393.92,2022-06,1
CUST_01448,2022-09-01,2023-11-25,Standard,71.78,22,Yes,1579.16,2022-09,1
CUST_01449,2022-08-04,2023-07-23,Basic,21.09,19,Yes,400.71,2022-08,1
CUST_01450,2022-04-29,2022-05-09,Standard,63.92,2,Yes,127.84,2022-04,1
CUST_01451,2022-11-05,2023-11-22,Standard,78.45,16,Yes,1255.2,2022-11,1
CUST_01452,2022-08-28,2023-08-12,Premium,132.34,13,Yes,1720.42,2022-08,1
CUST_01453,2022-09-26,2023-02-08,Standard,76.11,5,Yes,380.55,2022-09,1
CUST_01454,2022-10-23,2023-05-06,Basic,33.57,15,Yes,503.55,2022-10,1
CUST_01455,2023-12-01,2023-12-07,Premium,145.06,2,Yes,290.12,2023-12,1
CUST_01456,2022-12-29,2023-11-06,Premium,145.08,14,Yes,2031.1200000000001,2022-12,1
CUST_01457,2022-12-10,2023-04-25,Standard,74.07,9,Yes,666.6299999999999,2022-12,1
CUST_01458,2023-11-02,2024-12-06,Standard,63.83,19,Yes,1212.77,2023-11,1
CUST_01459,2022-09-05,2024-07-24,Premium,125.32,24,Yes,3007.68,2022-09,1
CUST_01460,2023-06-17,2023-09-17,Basic,26.27,11,Yes,288.96999999999997,2023-06,1
CUST_01461,2023-11-20,2023-12-16,Basic,21.36,1,Yes,21.36,2023-11,1
CUST_01462,2022-04-11,2022-06-03,Standard,70.56,17,Yes,1199.52,2022-04,1
CUST_01463,2022-08-13,2023-05-30,Standard,57.56,24,Yes,1381.44,2022-08,1
CUST_01464,2022-01-25,2022-04-29,Basic,21.14,20,Yes,422.8,2022-01,1
CUST_01465,2023-11-04,2024-04-05,Premium,128.28,7,Yes,897.96,2023-11,1
CUST_01466,2022-05-03,2022-07-19,Premium,97.79,3,Yes,293.37,2022-05,1
CUST_01467,2023-10-26,2024-05-02,Premium,143.76,19,Yes,2731.4399999999996,2023-10,1
CUST_01468,2022-07-08,2022-12-05,Premium,118.02,9,Yes,1062.18,2022-07,1
CUST_01469,2023-10-17,2024-03-06,Basic,35.39,15,Yes,530.85,2023-10,1
CUST_01470,2023-11-15,2024-03-25,Premium,99.72,11,Yes,1096.92,2023-11,1
CUST_01471,2022-10-11,2022-11-04,Basic,27.77,2,Yes,55.54,2022-10,1
CUST_01472,2022-09-22,2022-12-22,Basic,28.81,9,Yes,259.28999999999996,2022-09,1
CUST_01473,2022-07-25,2023-08-31,Standard,55.35,20,Yes,1107.0,2022-07,1
