CustomerID,SignupDate,LastActiveDate,SubscriptionType,MonthlyFee,TotalMonthsActive,Churned
CUST_01592,2022-12-01,2023-01-08,Basic,32.83,2,Yes
CUST_01593,2023-06-24,2024-01-10,Premium,146.14,8,Yes
CUST_01594,2022-07-20,2022-07-22,Standard,66.15,1,Yes
CUST_01595,2023-11-25,2024-02-22,Standard,79.28,22,Yes
CUST_01596,2022-07-19,2022-12-28,Standard,68.1,16,Yes
CUST_01597,2022-02-27,2023-03-03,Premium,113.85,22,Yes
CUST_01598,2023-03-14,2023-09-27,Premium,112.37,12,Yes
CUST_01599,2022-12-20,2023-05-26,Standard,79.33,12,Yes
CUST_01600,2022-03-31,2022-10-03,Premium,143.27,7,Yes
CUST_01601,2023-03-02,2023-07-27,Premium,99.83,15,Yes
CUST_01602,2023-03-11,2024-05-08,Premium,98.37,24,Yes
CUST_01603,2023-09-05,2023-09-23,Premium,102.47,3,Yes
CUST_01604,2023-06-22,2023-07-25,Standard,77.99,11,Yes
CUST_01605,2023-01-20,2023-01-20,Premium,114.57,3,Yes
CUST_01606,2023-03-01,2023-07-21,Standard,63.86,6,Yes
CUST_01607,2022-05-21,2022-07-07,Premium,139.94,7,Yes
CUST_01608,2023-07-22,2023-08-12,Standard,74.68,16,Yes
CUST_01609,2023-08-23,2024-05-01,Standard,66.78,10,Yes
CUST_01610,2022-08-18,2022-09-12,Standard,50.07,1,Yes
CUST_01611,2022-11-04,2024-03-01,Standard,53.73,21,Yes
CUST_01612,2022-10-22,2023-01-21,Premium,119.51,14,Yes
CUST_01613,2023-10-23,2023-10-30,Premium,97.16,8,Yes
CUST_01614,2023-05-20,2023-08-04,Standard,72.37,3,Yes
CUST_01615,2023-05-08,2024-07-27,Premium,142.1,19,Yes
CUST_01616,2023-12-04,2024-11-23,Premium,139.1,16,Yes
CUST_01617,2023-06-09,2025-01-18,Standard,50.53,24,Yes
CUST_01618,2022-06-16,2022-08-14,Standard,54.38,19,Yes
CUST_01619,2023-12-11,2024-03-11,Standard,54.9,5,Yes
CUST_01620,2023-01-05,2023-11-26,Standard,77.36,14,Yes
CUST_01621,2022-02-19,2022-07-18,Standard,65.89,10,Yes
CUST_01622,2023-06-11,2023-12-24,Basic,32.56,7,Yes
CUST_01623,2023-09-06,2024-01-23,Basic,26.45,6,Yes
CUST_01624,2023-12-03,2024-04-19,Standard,70.56,10,Yes
CUST_01625,2023-01-07,2023-03-16,Premium,124.8,4,Yes
CUST_01626,2022-01-14,2022-05-26,Basic,25.63,5,Yes
CUST_01627,2023-02-26,2023-05-20,Standard,53.07,11,Yes
CUST_01628,2023-05-31,2023-12-29,Basic,23.77,8,Yes
CUST_01629,2023-09-21,2025-03-12,Premium,140.76,23,Yes
CUST_01630,2023-07-19,2023-11-12,Premium,115.04,23,Yes
CUST_01631,2022-04-30,2022-05-04,Basic,29.59,5,Yes
CUST_01632,2023-12-09,2024-02-18,Standard,74.51,12,Yes
CUST_01633,2023-06-20,2023-09-16,Premium,132.59,11,Yes
CUST_01634,2022-05-02,2022-06-03,Basic,37.14,8,Yes
CUST_01635,2023-12-06,2024-02-22,Basic,22.51,8,Yes
CUST_01636,2022-03-22,2023-03-10,Basic,35.26,14,Yes
CUST_01637,2022-03-21,2022-04-14,Basic,29.69,1,Yes
CUST_01638,2022-02-13,2022-03-12,Standard,50.98,7,Yes
CUST_01639,2023-06-10,2023-08-09,Premium,118.14,19,Yes
CUST_01640,2022-02-14,2022-03-24,Standard,70.03,3,Yes
CUST_01641,2022-05-07,2022-12-03,Basic,31.75,20,Yes
CUST_01642,2022-07-09,2023-07-03,Basic,20.59,22,Yes
CUST_01643,2022-10-12,2023-10-03,Basic,27.04,19,Yes
CUST_01644,2023-09-20,2024-01-27,Premium,124.21,8,Yes
CUST_01645,2023-08-16,2023-09-01,Basic,24.34,1,Yes
CUST_01646,2022-10-16,2023-03-02,Basic,20.09,6,Yes
CUST_01647,2022-04-12,2022-08-19,Premium,141.08,7,Yes
CUST_01648,2023-01-11,2024-09-05,Standard,55.55,23,Yes
CUST_01649,2022-04-20,2022-07-19,Premium,148.88,6,Yes
CUST_01650,2022-08-08,2022-12-02,Standard,62.23,17,Yes
CUST_01651,2022-05-07,2022-07-02,Standard,65.59,15,Yes
CUST_01652,2023-01-05,2023-10-27,Standard,66.71,23,Yes
CUST_01653,2022-03-26,2022-12-03,Basic,22.31,11,Yes
CUST_01654,2023-04-13,2024-02-26,Standard,70.61,20,Yes
CUST_01655,2022-08-20,2023-10-11,Standard,58.72,18,Yes
CUST_01656,2022-07-13,2022-09-11,Standard,78.17,3,Yes
CUST_01657,2022-07-03,2022-07-24,Standard,64.75,1,Yes
CUST_01658,2023-02-10,2023-11-04,Basic,33.17,15,Yes
CUST_01659,2022-05-03,2022-08-12,Basic,28.01,5,Yes
CUST_01660,2022-04-15,2022-10-04,Premium,93.88,24,Yes
CUST_01661,2022-12-13,2023-05-14,Basic,36.88,7,Yes
CUST_01662,2022-05-06,2022-12-06,Standard,62.74,8,Yes
CUST_01663,2022-10-13,2024-05-30,Standard,67.81,23,Yes
CUST_01664,2023-02-14,2023-10-15,Premium,130.0,12,Yes
CUST_01665,2023-05-12,2023-10-01,Standard,54.42,17,Yes
CUST_01666,2022-04-21,2022-05-23,Standard,64.68,4,Yes
CUST_01667,2023-10-06,2023-10-13,Basic,21.99,5,Yes
CUST_01668,2022-03-11,2023-02-21,Basic,20.53,16,Yes
CUST_01669,2023-01-27,2023-12-27,Basic,23.05,20,Yes
CUST_01670,2023-10-01,2024-01-06,Premium,94.59,4,Yes
CUST_01671,2023-05-20,2023-08-31,Premium,107.61,15,Yes
CUST_01672,2023-05-18,2023-09-28,Standard,66.27,17,Yes
CUST_01673,2023-07-14,2023-08-13,Premium,135.84,1,Yes
CUST_01674,2022-05-02,2022-12-18,Standard,59.44,13,Yes
CUST_01675,2023-03-30,2023-04-17,Standard,50.99,15,Yes
CUST_01676,2023-11-07,2024-01-30,Premium,119.49,10,Yes
CUST_01677,2022-11-16,2023-12-19,Basic,29.75,23,Yes
CUST_01678,2023-08-06,2024-12-20,Basic,33.2,22,Yes
CUST_01679,2023-07-07,2024-10-30,Premium,118.55,19,Yes
CUST_01680,2023-06-03,2023-06-28,Basic,25.27,2,Yes
CUST_01681,2023-01-22,2024-01-18,Premium,135.99,20,Yes
CUST_01682,2022-11-25,2022-11-26,Standard,67.71,2,Yes
CUST_01683,2023-01-11,2023-11-05,Basic,20.54,12,Yes
CUST_01684,2022-12-16,2023-02-03,Premium,115.69,13,Yes
CUST_01685,2023-02-26,2023-03-26,Standard,69.84,12,Yes
CUST_01686,2022-08-29,2023-07-14,Basic,31.85,21,Yes
CUST_01687,2022-03-09,2022-05-06,Premium,110.26,10,Yes
CUST_01688,2023-07-06,2023-07-25,Basic,29.22,11,Yes
CUST_01689,2023-08-05,2024-11-08,Standard,62.64,17,Yes
CUST_01690,2023-12-14,2024-10-10,Basic,20.44,16,Yes
CUST_01691,2023-01-22,2024-02-25,Standard,59.67,19,Yes
CUST_01692,2023-05-16,2023-08-12,Basic,33.5,4,Yes
CUST_01693,2023-05-24,2024-07-12,Standard,72.95,17,Yes
CUST_01694,2022-06-20,2023-04-22,Standard,60.9,20,Yes
CUST_01695,2022-07-26,2023-06-16,Standard,75.42,16,Yes
CUST_01696,2023-07-03,2023-09-14,Basic,25.3,7,Yes
CUST_01697,2023-08-11,2023-12-04,Standard,68.74,13,Yes
CUST_01698,2023-08-16,2023-10-30,Basic,26.74,4,Yes
CUST_01699,2023-08-04,2024-04-03,Basic,28.54,17,Yes
CUST_01700,2022-03-20,2023-01-23,Standard,65.14,21,Yes
CUST_01701,2023-03-20,2024-09-22,Standard,59.4,22,Yes
CUST_01702,2023-02-16,2023-11-06,Standard,63.6,9,Yes
CUST_01703,2022-07-04,2022-07-24,Premium,132.2,1,Yes
CUST_01704,2023-08-14,2023-12-01,Basic,33.22,16,Yes
CUST_01705,2023-04-24,2023-12-02,Premium,146.08,9,Yes
CUST_01706,2023-10-04,2023-11-06,Premium,102.04,2,Yes
CUST_01707,2022-06-01,2022-07-09,Standard,72.39,8,Yes
CUST_01708,2023-03-22,2023-09-01,Standard,75.81,14,Yes
CUST_01709,2023-10-12,2024-01-25,Basic,25.34,7,Yes
CUST_01710,2023-10-24,2023-12-28,Standard,70.61,6,Yes
CUST_01711,2023-02-20,2023-03-21,Basic,23.0,8,Yes
CUST_01712,2022-09-09,2023-05-04,Basic,29.71,10,Yes
CUST_01713,2023-03-09,2023-04-15,Standard,56.06,21,Yes
CUST_01714,2022-05-20,2022-05-28,Standard,73.69,1,Yes
CUST_01715,2023-11-06,2024-05-04,Standard,69.33,18,Yes
CUST_01716,2023-05-13,2023-05-14,Basic,37.19,1,Yes
CUST_01717,2022-11-18,2023-09-19,Basic,37.34,20,Yes
CUST_01718,2023-01-08,2023-04-10,Standard,61.91,22,Yes
CUST_01719,2022-05-24,2022-06-21,Premium,124.26,8,Yes
CUST_01720,2022-05-04,2023-04-09,Premium,139.74,17,Yes
CUST_01721,2022-09-15,2023-12-11,Premium,95.41,16,Yes
CUST_01722,2022-05-06,2022-10-21,Premium,139.94,11,Yes
CUST_01723,2023-02-04,2023-10-03,Premium,146.13,24,Yes
CUST_01724,2022-05-28,2022-06-19,Basic,24.28,4,Yes
CUST_01725,2023-03-27,2023-08-04,Standard,75.89,14,Yes
CUST_01726,2023-05-18,2024-06-04,Basic,33.99,18,Yes
CUST_01727,2022-11-21,2024-01-28,Basic,29.5,18,Yes
CUST_01728,2022-10-12,2023-01-12,Basic,29.5,5,Yes
CUST_01729,2022-11-12,2022-12-02,Standard,79.0,1,Yes
CUST_01730,2022-02-05,2023-12-15,Premium,137.94,24,Yes
CUST_01731,2023-12-09,2024-08-10,Basic,25.06,22,Yes
CUST_01732,2022-11-13,2023-11-19,Standard,77.09,21,Yes
CUST_01733,2022-05-05,2023-01-02,Premium,141.46,18,Yes
CUST_01734,2022-01-09,2022-05-19,Standard,59.03,13,Yes
CUST_01735,2022-11-01,2022-12-12,Basic,38.32,7,Yes
CUST_01736,2022-11-21,2024-01-11,Premium,137.36,21,Yes
CUST_01737,2022-03-24,2022-11-20,Standard,72.11,16,Yes
CUST_01738,2023-03-09,2023-06-22,Standard,54.81,4,Yes
CUST_01739,2023-06-03,2023-07-18,Standard,62.63,3,Yes
CUST_01740,2023-07-15,2024-06-13,Premium,117.2,24,Yes
CUST_01741,2022-02-23,2022-08-30,Basic,32.6,21,Yes
CUST_01742,2022-05-20,2022-06-01,Premium,102.0,1,Yes
CUST_01743,2022-11-18,2023-02-10,Standard,53.32,19,Yes
CUST_01744,2023-06-13,2025-04-07,Basic,35.26,23,Yes
CUST_01745,2023-12-04,2025-01-12,Premium,146.37,14,Yes
CUST_01746,2023-05-05,2023-09-18,Standard,57.82,24,Yes
CUST_01747,2023-08-31,2024-01-22,Premium,101.92,11,Yes
CUST_01748,2023-01-12,2023-04-22,Standard,76.29,6,Yes
CUST_01749,2022-08-18,2022-09-17,Premium,91.38,1,Yes
CUST_01750,2023-10-25,2024-06-15,Premium,144.41,20,Yes
CUST_01751,2022-07-23,2022-10-17,Standard,51.49,9,Yes
CUST_01752,2023-03-16,2023-12-07,Premium,98.96,20,Yes
CUST_01753,2022-06-24,2022-10-22,Standard,50.42,19,Yes
CUST_01754,2023-03-22,2024-05-18,Premium,130.42,15,Yes
CUST_01755,2022-08-18,2023-03-14,Basic,23.81,23,Yes
CUST_01756,2022-10-22,2024-03-11,Standard,61.46,24,Yes
CUST_01757,2022-07-31,2023-03-08,Standard,79.86,20,Yes
CUST_01758,2023-11-25,2024-03-11,Standard,55.41,7,Yes
CUST_01759,2022-01-30,2022-06-13,Basic,24.71,10,Yes
CUST_01760,2022-09-12,2023-07-07,Standard,70.53,12,Yes
CUST_01761,2022-03-29,2022-04-13,Standard,54.0,1,Yes
CUST_01762,2023-12-11,2024-11-26,Standard,56.37,13,Yes
CUST_01763,2023-12-27,2025-01-06,Standard,67.92,14,Yes
CUST_01764,2022-04-08,2022-06-07,Basic,21.04,18,Yes
CUST_01765,2023-04-28,2024-03-03,Basic,38.79,12,Yes
CUST_01766,2023-12-28,2024-02-12,Premium,90.32,24,Yes
CUST_01767,2023-09-27,2024-02-28,Premium,148.65,13,Yes
CUST_01768,2023-01-15,2023-06-07,Premium,92.47,5,Yes
CUST_01769,2022-09-24,2023-01-30,Basic,29.86,6,Yes
CUST_01770,2023-04-25,2023-05-17,Standard,59.52,5,Yes
CUST_01771,2023-03-20,2023-05-25,Premium,97.01,5,Yes
CUST_01772,2022-05-11,2023-07-31,Basic,39.47,16,Yes
CUST_01773,2023-01-05,2023-05-29,Standard,77.08,14,Yes
CUST_01774,2023-09-20,2024-06-10,Standard,59.39,9,Yes
CUST_01775,2022-11-20,2024-04-06,Basic,35.27,24,Yes
CUST_01776,2023-07-24,2025-05-05,Basic,35.96,22,Yes
CUST_01777,2022-07-13,2022-07-26,Basic,24.6,5,Yes
CUST_01778,2023-04-27,2023-07-19,Basic,34.12,9,Yes
CUST_01779,2022-04-29,2022-05-19,Standard,63.25,16,Yes
CUST_01780,2023-07-29,2024-03-19,Premium,119.58,16,Yes
CUST_01781,2022-06-01,2022-07-15,Premium,95.61,4,Yes
CUST_01782,2022-07-04,2022-11-11,Standard,74.68,6,Yes
CUST_01783,2023-11-11,2024-06-15,Premium,125.01,19,Yes
CUST_01784,2023-06-23,2023-12-24,Basic,28.33,19,Yes
CUST_01785,2022-09-10,2023-08-22,Basic,21.89,16,Yes
CUST_01786,2022-01-27,2022-03-30,Standard,61.83,10,Yes
CUST_01787,2022-04-19,2022-07-06,Premium,91.73,11,Yes
CUST_01788,2023-12-26,2025-04-30,Standard,63.62,22,Yes
CUST_01789,2023-09-01,2023-09-06,Standard,59.88,22,Yes
CUST_01790,2023-11-03,2025-02-08,Basic,26.5,20,Yes
CUST_01791,2023-08-06,2023-09-29,Premium,141.8,5,Yes
CUST_01792,2022-10-17,2022-11-14,Premium,134.63,11,Yes
CUST_01793,2023-09-09,2023-10-26,Premium,113.93,13,Yes
CUST_01794,2022-09-03,2022-10-18,Basic,20.41,13,Yes
CUST_01795,2022-06-16,2023-01-08,Basic,25.7,13,Yes
CUST_01796,2022-06-07,2022-07-15,Premium,119.45,4,Yes
CUST_01797,2022-11-14,2024-07-23,Standard,53.94,22,Yes
CUST_01798,2022-04-09,2022-12-27,Premium,101.99,12,Yes
CUST_01799,2023-02-02,2023-06-19,Standard,66.89,16,Yes
CUST_01800,2022-04-03,2023-05-23,Standard,61.05,14,Yes
CUST_01801,2023-03-21,2024-05-30,Basic,21.86,21,Yes
CUST_01802,2022-12-16,2023-11-27,Premium,103.45,15,Yes
CUST_01803,2022-06-08,2023-03-04,Premium,127.77,16,Yes
CUST_01804,2022-03-27,2022-11-21,Premium,116.24,10,Yes
CUST_01805,2022-11-04,2022-12-06,Standard,70.53,5,Yes
CUST_01806,2022-09-12,2023-04-18,Standard,58.86,17,Yes
CUST_01807,2023-07-19,2023-07-24,Basic,30.27,3,Yes
CUST_01808,2023-03-12,2023-04-29,Premium,117.88,14,Yes
CUST_01809,2023-08-06,2024-02-03,Premium,105.29,9,Yes
CUST_01810,2023-05-31,2023-06-03,Basic,34.81,1,Yes
CUST_01811,2022-07-03,2022-10-11,Standard,51.36,6,Yes
CUST_01812,2023-12-23,2024-05-31,Standard,67.62,10,Yes
CUST_01813,2023-11-18,2024-10-02,Standard,74.24,15,Yes
CUST_01814,2022-07-11,2022-08-27,Standard,52.35,7,Yes
CUST_01815,2022-09-23,2023-01-09,Premium,116.03,22,Yes
CUST_01816,2022-01-06,2022-03-06,Basic,20.27,13,Yes
CUST_01817,2023-05-04,2024-04-22,Premium,114.31,15,Yes
CUST_01818,2023-09-09,2025-01-19,Premium,108.17,24,Yes
CUST_01819,2023-01-05,2024-11-24,Premium,147.79,23,Yes
CUST_01820,2023-02-09,2023-03-25,Premium,97.51,10,Yes
CUST_01821,2022-07-15,2022-10-27,Basic,20.32,4,Yes
CUST_01822,2022-01-28,2022-05-31,Basic,32.97,7,Yes
CUST_01823,2022-09-05,2023-07-22,Premium,141.49,14,Yes
CUST_01824,2022-07-15,2022-08-22,Premium,136.18,3,Yes
CUST_01825,2023-05-01,2023-05-12,Basic,22.33,14,Yes
CUST_01826,2023-12-21,2024-08-25,Basic,29.43,15,Yes
CUST_01827,2023-08-23,2023-10-13,Standard,58.84,8,Yes
CUST_01828,2022-02-22,2022-02-26,Standard,53.08,11,Yes
CUST_01829,2023-03-19,2023-11-27,Premium,134.22,14,Yes
CUST_01830,2023-07-22,2023-08-09,Premium,119.25,10,Yes
CUST_01831,2023-06-10,2024-10-21,Standard,56.96,19,Yes
CUST_01832,2023-06-25,2023-07-08,Basic,31.53,1,Yes
CUST_01833,2022-03-07,2022-10-06,Premium,143.35,9,Yes
CUST_01834,2023-05-22,2024-05-11,Basic,28.97,20,Yes
CUST_01835,2022-01-22,2022-04-05,Standard,71.79,6,Yes
CUST_01836,2022-12-19,2023-04-16,Standard,65.23,15,Yes
CUST_01837,2023-12-03,2024-10-06,Premium,141.21,11,Yes
CUST_01838,2023-11-04,2024-01-10,Premium,142.99,15,Yes
CUST_01839,2023-12-30,2024-07-30,Premium,139.98,13,Yes
CUST_01840,2023-10-31,2024-11-02,Premium,137.76,24,Yes
CUST_01841,2023-09-29,2023-12-10,Basic,33.81,7,Yes
CUST_01842,2023-11-15,2024-01-20,Basic,23.47,16,Yes
CUST_01843,2023-09-13,2023-11-03,Basic,35.87,16,Yes
CUST_01844,2022-11-07,2022-12-30,Standard,66.7,8,Yes
CUST_01845,2023-01-03,2023-07-04,Basic,33.54,9,Yes
CUST_01846,2023-05-31,2023-07-21,Basic,21.27,2,Yes
CUST_01847,2022-04-27,2022-12-15,Standard,53.62,20,Yes
CUST_01848,2023-05-14,2023-11-04,Basic,35.7,9,Yes
CUST_01849,2023-07-25,2023-10-10,Basic,37.07,9,Yes
CUST_01850,2023-09-11,2023-12-26,Premium,132.38,22,Yes
CUST_01851,2023-04-14,2023-04-27,Standard,73.45,4,Yes
CUST_01852,2022-04-15,2022-05-27,Premium,120.44,18,Yes
CUST_01853,2023-10-08,2024-01-27,Basic,24.11,4,Yes
CUST_01854,2022-06-10,2023-04-05,Standard,71.24,24,Yes
CUST_01855,2023-05-26,2023-09-04,Premium,99.26,24,Yes
CUST_01856,2022-12-09,2023-01-09,Standard,75.46,5,Yes
CUST_01857,2023-03-02,2023-03-09,Standard,75.04,1,Yes
CUST_01858,2022-12-16,2023-08-31,Standard,55.14,10,Yes
CUST_01859,2023-01-17,2024-03-16,Standard,60.82,23,Yes
CUST_01860,2022-09-09,2023-01-22,Premium,115.3,5,Yes
CUST_01861,2022-05-22,2022-12-19,Basic,38.36,14,Yes
CUST_01862,2023-06-13,2024-06-17,Standard,78.31,22,Yes
CUST_01863,2022-05-30,2022-06-21,Standard,74.19,1,Yes
CUST_01864,2022-03-28,2022-09-05,Basic,28.03,11,Yes
CUST_01865,2023-03-21,2023-04-15,Basic,35.18,2,Yes
CUST_01866,2023-10-19,2024-03-14,Premium,93.47,5,Yes
CUST_01867,2023-11-08,2025-03-20,Premium,107.74,17,Yes
CUST_01868,2023-11-29,2025-06-17,Standard,76.21,23,Yes
CUST_01869,2022-11-18,2022-11-22,Premium,139.62,12,Yes
CUST_01870,2023-09-18,2023-12-30,Premium,116.77,5,Yes
CUST_01871,2023-07-12,2024-10-06,Basic,33.95,20,Yes
CUST_01872,2023-02-19,2023-05-07,Premium,95.06,7,Yes
CUST_01873,2022-12-09,2023-12-15,Premium,133.13,13,Yes
CUST_01874,2023-06-17,2024-04-02,Basic,24.27,18,Yes
CUST_01875,2023-07-20,2024-04-11,Premium,110.44,10,Yes
CUST_01876,2022-06-13,2022-06-13,Premium,143.42,1,Yes
CUST_01877,2023-08-30,2023-12-31,Premium,139.93,9,Yes
CUST_01878,2023-03-09,2023-05-04,Standard,71.96,17,Yes
CUST_01879,2022-09-23,2024-02-24,Standard,60.63,21,Yes
CUST_01880,2023-10-29,2023-12-25,Basic,25.96,4,Yes
CUST_01881,2022-01-06,2022-06-28,Premium,148.98,15,Yes
CUST_01882,2023-08-19,2025-02-15,Premium,140.67,19,Yes
CUST_01883,2022-12-25,2023-05-19,Basic,33.34,10,Yes
CUST_01884,2023-08-10,2023-12-31,Premium,132.86,22,Yes
CUST_01885,2022-09-11,2022-10-22,Premium,120.99,4,Yes
CUST_01886,2023-01-05,2023-02-24,Basic,22.93,15,Yes
CUST_01887,2023-02-26,2023-03-09,Standard,51.87,3,Yes
CUST_01888,2023-05-03,2023-08-25,Basic,21.56,7,Yes
CUST_01889,2023-06-23,2024-04-19,Premium,123.54,13,Yes
CUST_01890,2022-09-28,2024-02-20,Standard,69.09,19,Yes
CUST_01891,2023-12-07,2024-12-15,Standard,79.2,16,Yes
CUST_01892,2022-05-28,2022-08-01,Basic,29.7,17,Yes
CUST_01893,2022-05-13,2023-10-20,Standard,75.9,23,Yes
CUST_01894,2023-12-13,2024-04-07,Basic,29.47,7,Yes
CUST_01895,2022-06-10,2023-06-23,Premium,145.3,18,Yes
CUST_01896,2023-09-09,2023-11-04,Basic,22.42,14,Yes
CUST_01897,2022-10-24,2022-11-26,Premium,99.2,2,Yes
CUST_01898,2022-11-09,2023-04-13,Standard,58.82,12,Yes
CUST_01899,2022-05-27,2022-10-24,Basic,28.44,5,Yes
CUST_01900,2022-10-18,2022-12-03,Standard,74.57,7,Yes
CUST_01901,2022-01-03,2022-03-14,Standard,60.46,4,Yes
CUST_01902,2023-03-04,2023-12-22,Basic,26.19,16,Yes
CUST_01903,2022-12-12,2023-08-12,Standard,75.03,13,Yes
CUST_01904,2022-05-16,2022-09-22,Premium,128.19,5,Yes
CUST_01905,2023-11-15,2024-01-30,Standard,75.99,15,Yes
CUST_01906,2022-04-02,2023-05-26,Standard,61.62,20,Yes
CUST_01907,2022-12-14,2023-01-29,Standard,78.74,18,Yes
CUST_01908,2022-10-12,2023-01-10,Standard,75.98,21,Yes
CUST_01909,2022-01-26,2022-12-08,Premium,123.66,19,Yes
CUST_01910,2023-10-22,2024-01-17,Basic,23.85,18,Yes
CUST_01911,2023-07-09,2023-09-01,Premium,147.44,19,Yes
CUST_01912,2022-07-13,2023-03-27,Premium,143.81,16,Yes
CUST_01913,2023-11-06,2024-05-08,Basic,39.25,18,Yes
CUST_01914,2022-07-30,2023-02-27,Standard,71.17,8,Yes
CUST_01915,2023-03-31,2023-06-07,Premium,126.41,3,Yes
CUST_01916,2023-08-27,2023-09-27,Standard,75.86,2,Yes
CUST_01917,2022-12-15,2023-03-17,Basic,28.3,14,Yes
CUST_01918,2022-11-21,2023-04-01,Premium,95.46,13,Yes
CUST_01919,2023-07-09,2023-09-20,Basic,22.88,6,Yes
CUST_01920,2022-04-02,2022-06-19,Standard,78.56,5,Yes
CUST_01921,2022-06-23,2022-08-01,Premium,147.67,2,Yes
CUST_01922,2022-01-28,2022-03-28,Basic,25.96,23,Yes
CUST_01923,2022-11-24,2023-03-09,Basic,37.86,5,Yes
CUST_01924,2023-01-20,2023-01-26,Standard,56.08,4,Yes
CUST_01925,2023-08-24,2023-12-28,Premium,120.52,8,Yes
CUST_01926,2023-01-30,2023-03-05,Premium,93.64,4,Yes
CUST_01927,2023-07-21,2023-08-23,Standard,64.53,14,Yes
CUST_01928,2023-10-11,2024-05-31,Standard,76.58,8,Yes
CUST_01929,2023-07-22,2023-11-02,Standard,57.39,19,Yes
CUST_01930,2023-10-30,2024-01-15,Premium,124.09,5,Yes
CUST_01931,2022-03-27,2023-08-21,Standard,56.1,21,Yes
CUST_01932,2023-01-18,2023-07-09,Basic,35.64,18,Yes
CUST_01933,2023-03-10,2024-06-14,Premium,92.51,18,Yes
CUST_01934,2023-09-28,2023-12-22,Standard,50.02,10,Yes
CUST_01935,2022-10-07,2023-06-20,Standard,75.18,20,Yes
CUST_01936,2022-12-26,2023-07-31,Standard,67.55,21,Yes
CUST_01937,2022-10-16,2022-10-26,Premium,134.35,2,Yes
CUST_01938,2022-03-13,2022-04-27,Premium,113.72,10,Yes
CUST_01939,2022-05-24,2023-12-14,Basic,39.98,24,Yes
CUST_01940,2022-08-04,2024-01-02,Standard,78.72,20,Yes
CUST_01941,2023-11-30,2024-10-20,Standard,57.84,11,Yes
CUST_01942,2023-04-09,2023-08-12,Premium,129.74,9,Yes
CUST_01943,2022-12-16,2023-04-12,Standard,78.77,7,Yes
CUST_01944,2022-01-17,2022-06-02,Standard,69.39,23,Yes
CUST_01945,2023-09-16,2023-09-18,Basic,38.03,16,Yes
CUST_01946,2022-06-27,2023-04-07,Premium,143.72,14,Yes
CUST_01947,2023-05-16,2024-02-15,Premium,94.87,13,Yes
CUST_01948,2023-10-29,2024-01-05,Premium,91.86,3,Yes
CUST_01949,2023-04-01,2023-08-05,Premium,111.18,22,Yes
CUST_01950,2023-09-08,2024-03-24,Standard,55.32,12,Yes
CUST_01951,2022-01-09,2022-03-09,Premium,112.23,4,Yes
CUST_01952,2023-04-01,2023-04-08,Basic,34.86,1,Yes
CUST_01953,2023-11-28,2024-11-28,Standard,55.75,23,Yes
CUST_01954,2023-10-03,2024-01-24,Premium,104.06,10,Yes
CUST_01955,2023-01-07,2023-01-24,Standard,64.79,2,Yes
CUST_01956,2023-12-25,2024-07-26,Premium,90.43,20,Yes
CUST_01957,2023-02-10,2023-06-01,Premium,106.64,4,Yes
CUST_01958,2023-05-21,2023-10-09,Premium,101.63,6,Yes
CUST_01959,2023-08-03,2025-04-11,Premium,123.91,22,Yes
CUST_01960,2023-08-26,2023-09-11,Basic,22.55,5,Yes
CUST_01961,2022-08-22,2023-08-30,Premium,136.94,17,Yes
CUST_01962,2023-11-26,2023-12-18,Basic,33.55,1,Yes
CUST_01963,2022-09-16,2024-04-11,Premium,142.99,22,Yes
CUST_01964,2023-03-14,2023-05-06,Basic,37.08,21,Yes
CUST_01965,2023-03-19,2023-08-06,Standard,53.65,14,Yes
CUST_01966,2023-04-23,2023-10-25,Premium,121.04,16,Yes
CUST_01967,2022-08-18,2022-09-04,Basic,38.37,2,Yes
CUST_01968,2023-04-05,2023-04-07,Premium,113.51,11,Yes
CUST_01969,2022-03-25,2022-04-19,Standard,79.71,19,Yes
CUST_01970,2023-12-08,2024-01-15,Basic,38.34,14,Yes
CUST_01971,2022-06-18,2022-11-24,Basic,21.26,11,Yes
CUST_01972,2022-04-10,2022-04-25,Premium,115.92,1,Yes
CUST_01973,2023-08-30,2024-08-06,Basic,36.81,21,Yes
CUST_01974,2022-04-21,2022-08-21,Basic,39.18,16,Yes
CUST_01975,2022-12-08,2024-01-18,Basic,24.73,17,Yes
CUST_01976,2023-09-07,2024-11-29,Basic,35.28,20,Yes
CUST_01977,2023-04-03,2023-08-08,Premium,95.13,19,Yes
CUST_01978,2022-02-04,2022-07-14,Basic,37.8,13,Yes
CUST_01979,2022-03-08,2022-03-23,Premium,145.15,5,Yes
CUST_01980,2022-02-26,2022-10-05,Standard,51.97,10,Yes
CUST_01981,2022-02-27,2022-04-21,Premium,107.7,18,Yes
CUST_01982,2023-02-16,2023-05-06,Standard,72.56,4,Yes
CUST_01983,2023-09-06,2025-06-05,Basic,20.21,22,Yes
CUST_01984,2023-04-21,2024-03-03,Standard,68.58,14,Yes
CUST_01985,2023-10-29,2023-11-24,Standard,63.62,22,Yes
CUST_01986,2023-08-25,2023-09-21,Standard,53.08,7,Yes
CUST_01987,2022-03-11,2022-09-25,Premium,144.26,19,Yes
CUST_01988,2023-10-15,2024-02-23,Basic,27.11,17,Yes
CUST_01989,2023-09-28,2024-01-01,Standard,57.29,15,Yes
